,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC
2086,2016-03-27,23-24,82.82,34.43,37.38,0.000100773069,0.00018762695,0.000188774662,23.86,22.66,24.01,6.33,6.01,6.37,0.03,0.03,0.03,0.14,0.13,0.14,2.55,2.42,2.56,5.89,0.97,1.39,44.03,2.22,2.88
2087,2016-03-28,00-01,79.44,31.15,33.95,7.4292367e-05,0.000175238178,0.000170958372,16.29,15.45,16.4,10.46,9.92,10.52,0.03,0.03,0.03,0.14,0.13,0.14,2.56,2.43,2.58,5.93,0.98,1.4,44.03,2.22,2.88
2088,2016-03-28,01-02,74.47,26.54,24.22,5.9979888e-05,0.000161199511,0.000169351401,10.47,9.95,9.62,11.41,10.84,10.48,0.03,0.03,0.03,0.14,0.13,0.13,2.53,2.4,2.32,5.86,0.97,0.75,44.03,2.22,0.89
2089,2016-03-28,02-03,74.05,26.23,23.93,5.3092716e-05,0.000150966688,0.000164812383,9.32,8.88,8.59,12.21,11.63,11.25,0.03,0.03,0.03,0.14,0.13,0.13,2.51,2.39,2.31,5.81,0.96,0.74,44.03,2.22,0.89
2090,2016-03-28,03-04,71.92,24.45,22.31,4.9982839e-05,0.000144742762,0.000160811612,7.94,7.6,7.38,11.7,11.2,10.88,0.03,0.03,0.03,0.13,0.13,0.12,2.44,2.34,2.27,5.65,0.94,0.73,44.03,2.22,0.89
2091,2016-03-28,04-05,69.77,22.58,20.56,4.9024151e-05,0.000142358775,0.000158334212,6.03,5.8,5.65,11.64,11.19,10.91,0.03,0.03,0.03,0.13,0.12,0.12,2.39,2.3,2.24,5.53,0.92,0.72,44.03,2.22,0.89
2092,2016-03-28,05-06,70.38,23.36,21.38,5.0664815e-05,0.000147960595,0.000157399851,7.33,7.08,6.92,11.13,10.75,10.51,0.03,0.03,0.03,0.13,0.12,0.12,2.33,2.25,2.2,5.4,0.91,0.71,44.03,2.22,0.89
2093,2016-03-28,06-07,68.66,21.9,20.0,5.9801407e-05,0.000151992493,0.000159970694,6.43,6.24,6.12,10.48,10.18,9.98,0.03,0.03,0.03,0.12,0.12,0.12,2.28,2.22,2.17,5.29,0.89,0.7,44.03,2.22,0.89
2094,2016-03-28,07-08,70.36,23.56,25.24,8.1638618e-05,0.000121987509,0.000103337129,9.04,8.78,9.07,9.59,9.31,9.62,0.03,0.03,0.03,0.12,0.12,0.12,2.28,2.21,2.28,5.27,0.89,1.24,44.03,2.22,2.88
2095,2016-03-28,08-09,76.93,29.75,31.79,9.938101e-05,9.4729494e-05,5.9723408e-05,16.98,16.43,17.06,8.07,7.81,8.11,0.03,0.03,0.03,0.13,0.12,0.13,2.32,2.24,2.33,5.37,0.9,1.27,44.03,2.22,2.88
2096,2016-03-28,09-10,74.26,27.7,29.29,0.000111579273,9.0267362e-05,5.3777294e-05,17.24,16.88,17.29,5.56,5.44,5.58,0.03,0.03,0.03,0.12,0.12,0.12,2.2,2.15,2.2,5.09,0.87,1.2,44.03,2.22,2.88
2097,2016-03-28,10-11,76.54,29.99,31.58,0.000120314734,8.4885056e-05,5.6538716e-05,20.43,20.02,20.47,4.7,4.61,4.71,0.03,0.03,0.03,0.12,0.12,0.12,2.18,2.14,2.19,5.05,0.86,1.19,44.03,2.22,2.88
2098,2016-03-28,11-12,72.64,26.19,27.7,0.000122167774,7.6078651e-05,5.4617496e-05,16.4,16.08,16.45,4.85,4.75,4.86,0.03,0.03,0.03,0.12,0.12,0.12,2.18,2.14,2.18,5.04,0.86,1.19,44.03,2.22,2.88
2099,2016-03-28,12-13,71.92,25.45,26.97,0.000123345126,6.2696063e-05,5.0835949e-05,15.56,15.25,15.61,4.94,4.84,4.95,0.03,0.03,0.03,0.12,0.12,0.12,2.19,2.14,2.19,5.06,0.86,1.19,44.03,2.22,2.88
2100,2016-03-28,13-14,74.11,92.49,92.49,0.000124830138,6.1848403e-05,4.9676221e-05,17.02,17.16,17.16,5.3,5.34,5.34,0.03,0.03,0.03,0.12,0.13,0.13,2.29,2.31,2.31,5.31,5.52,5.52,44.03,62.01,62.01
2101,2016-03-28,14-15,73.66,92.06,92.06,0.000116504169,5.9251185e-05,4.7394674e-05,15.41,15.54,15.54,6.25,6.3,6.3,0.03,0.03,0.03,0.13,0.13,0.13,2.36,2.38,2.38,5.46,5.67,5.67,44.03,62.01,62.01
2102,2016-03-28,15-16,70.01,88.41,88.41,0.000108058098,5.5764263e-05,4.0147667e-05,11.12,11.22,11.22,6.82,6.89,6.89,0.03,0.03,0.03,0.13,0.13,0.13,2.38,2.4,2.4,5.51,5.73,5.73,44.03,62.01,62.01
2103,2016-03-28,16-17,67.94,86.3,86.3,0.000108123885,5.3834737e-05,3.80859e-05,9.59,9.67,9.67,6.43,6.49,6.49,0.03,0.03,0.03,0.13,0.13,0.13,2.33,2.35,2.35,5.4,5.62,5.62,44.03,62.01,62.01
2104,2016-03-28,17-18,70.92,89.24,89.24,0.000113543846,5.4000446e-05,4.1234377e-05,12.69,12.77,12.77,6.57,6.61,6.61,0.03,0.03,0.03,0.12,0.12,0.12,2.26,2.27,2.27,5.23,5.42,5.42,44.03,62.01,62.01
2105,2016-03-28,18-19,74.86,93.2,93.2,0.000118218783,5.6966939e-05,4.3233438e-05,16.82,16.93,16.93,6.44,6.48,6.48,0.03,0.03,0.03,0.12,0.12,0.12,2.24,2.25,2.25,5.19,5.38,5.38,44.03,62.01,62.01
2106,2016-03-28,19-20,82.31,100.79,100.79,0.000131002012,0.000102060184,0.000123704762,24.5,24.71,24.71,5.87,5.92,5.92,0.03,0.03,0.03,0.13,0.13,0.13,2.34,2.36,2.36,5.42,5.63,5.63,44.03,62.01,62.01
2107,2016-03-28,20-21,92.86,111.42,111.42,0.000141208826,0.000142725433,0.000210756752,35.16,35.46,35.46,5.74,5.79,5.79,0.03,0.03,0.03,0.13,0.13,0.13,2.34,2.36,2.36,5.43,5.64,5.64,44.03,62.01,62.01
2108,2016-03-28,21-22,94.43,113.13,113.13,0.000140557695,0.00015915245,0.000237719578,36.81,37.2,37.2,5.34,5.4,5.4,0.03,0.03,0.03,0.13,0.13,0.13,2.44,2.47,2.47,5.65,5.88,5.88,44.03,62.01,62.01
2109,2016-03-28,22-23,92.85,111.56,111.56,0.000121644804,0.000180081803,0.000208380483,34.79,35.18,35.18,5.65,5.71,5.71,0.03,0.03,0.03,0.13,0.14,0.14,2.48,2.51,2.51,5.75,5.99,5.99,44.03,62.01,62.01
2110,2016-03-28,23-24,84.65,36.36,39.29,9.7581983e-05,0.000183550588,0.000186609946,26.38,25.14,26.55,5.77,5.5,5.81,0.03,0.03,0.03,0.14,0.13,0.14,2.5,2.39,2.52,5.8,0.96,1.37,44.03,2.22,2.88
2111,2016-03-29,00-01,90.06,41.6,44.75,8.4088104e-05,0.000185971833,0.000174722268,29.68,28.32,29.85,7.95,7.59,8.0,0.03,0.03,0.03,0.13,0.13,0.14,2.48,2.37,2.5,5.75,0.95,1.36,44.03,2.22,2.88
2112,2016-03-29,01-02,84.5,36.53,34.05,6.7593347e-05,0.000170645702,0.000179308366,24.39,23.37,22.71,7.84,7.51,7.3,0.03,0.03,0.03,0.13,0.13,0.12,2.44,2.34,2.27,5.64,0.94,0.73,44.03,2.22,0.89
2113,2016-03-29,02-03,78.93,31.33,29.04,6.0305681e-05,0.000159826398,0.000175443202,18.47,17.75,17.28,8.29,7.97,7.76,0.03,0.03,0.03,0.13,0.13,0.12,2.4,2.31,2.25,5.57,0.93,0.72,44.03,2.22,0.89
2114,2016-03-29,03-04,78.05,30.5,28.28,5.7084843e-05,0.000154181407,0.000170722677,17.58,16.89,16.47,8.34,8.02,7.81,0.03,0.03,0.03,0.13,0.12,0.12,2.39,2.3,2.24,5.54,0.93,0.72,44.03,2.22,0.89
2115,2016-03-29,04-05,76.95,29.51,27.31,5.6205054e-05,0.000151943165,0.000166936013,16.37,15.75,15.35,8.5,8.18,7.97,0.03,0.03,0.03,0.13,0.12,0.12,2.38,2.29,2.24,5.52,0.92,0.72,44.03,2.22,0.89
2116,2016-03-29,05-06,77.55,30.2,28.05,5.8215404e-05,0.000159362647,0.000165266648,17.42,16.8,16.41,8.14,7.85,7.67,0.03,0.03,0.03,0.13,0.12,0.12,2.35,2.27,2.22,5.45,0.91,0.71,44.03,2.22,0.89
2117,2016-03-29,06-07,88.31,40.89,38.62,6.9336419e-05,0.000163747969,0.0001660627,29.07,28.18,27.62,7.45,7.22,7.08,0.03,0.03,0.03,0.12,0.12,0.12,2.3,2.23,2.18,5.32,0.9,0.7,44.03,2.22,0.89
2118,2016-03-29,07-08,96.01,48.36,50.96,9.5290173e-05,0.000125505237,9.544674e-05,38.88,37.7,39.02,5.33,5.17,5.35,0.03,0.03,0.03,0.12,0.12,0.13,2.3,2.23,2.31,5.32,0.9,1.25,44.03,2.22,2.88
2119,2016-03-29,08-09,99.73,51.79,54.64,0.000116287624,0.000103087225,6.3115863e-05,44.06,42.62,44.21,3.78,3.65,3.79,0.03,0.03,0.03,0.13,0.12,0.13,2.32,2.25,2.33,5.38,0.9,1.27,44.03,2.22,2.88
2120,2016-03-29,09-10,93.17,46.27,48.27,0.000128813884,9.8344988e-05,5.5461344e-05,37.92,37.16,38.02,3.83,3.75,3.84,0.03,0.03,0.03,0.12,0.12,0.12,2.19,2.14,2.19,5.07,0.86,1.19,44.03,2.22,2.88
2121,2016-03-29,10-11,91.01,44.26,46.14,0.000137761513,9.2565144e-05,5.8004515e-05,35.94,35.27,36.03,3.71,3.64,3.72,0.03,0.03,0.03,0.12,0.12,0.12,2.17,2.13,2.18,5.02,0.86,1.18,44.03,2.22,2.88
2122,2016-03-29,11-12,89.49,42.76,44.6,0.000139171908,8.1580439e-05,5.7709584e-05,34.34,33.71,34.43,3.77,3.7,3.78,0.03,0.03,0.03,0.12,0.12,0.12,2.17,2.13,2.18,5.03,0.86,1.18,44.03,2.22,2.88
2123,2016-03-29,12-13,89.74,42.92,44.84,0.000141336137,6.632816e-05,5.3365953e-05,34.5,33.8,34.59,3.83,3.76,3.84,0.03,0.03,0.03,0.12,0.12,0.12,2.18,2.14,2.19,5.06,0.86,1.19,44.03,2.22,2.88
2124,2016-03-29,13-14,91.72,110.2,110.2,0.000142504129,6.7018463e-05,5.2365394e-05,35.97,36.22,36.22,3.97,4.0,4.0,0.03,0.03,0.03,0.12,0.13,0.13,2.29,2.31,2.31,5.31,5.51,5.51,44.03,62.01,62.01
2125,2016-03-29,14-15,92.26,110.83,110.83,0.000133112475,6.4602305e-05,5.124232e-05,35.76,36.07,36.07,4.54,4.58,4.58,0.03,0.03,0.03,0.13,0.13,0.13,2.35,2.37,2.37,5.43,5.64,5.64,44.03,62.01,62.01
2126,2016-03-29,15-16,92.83,111.39,111.39,0.000124184815,6.0726895e-05,4.3489112e-05,36.27,36.58,36.58,4.51,4.55,4.55,0.03,0.03,0.03,0.13,0.13,0.13,2.37,2.39,2.39,5.49,5.7,5.7,44.03,62.01,62.01
2127,2016-03-29,16-17,90.99,109.51,109.51,0.000124878643,5.8845407e-05,4.0599042e-05,34.53,34.8,34.8,4.57,4.61,4.61,0.03,0.03,0.03,0.13,0.13,0.13,2.33,2.34,2.34,5.38,5.59,5.59,44.03,62.01,62.01
2128,2016-03-29,17-18,89.54,107.97,107.97,0.000131129095,5.9270119e-05,4.1998097e-05,33.38,33.59,33.59,4.49,4.52,4.52,0.03,0.03,0.03,0.12,0.12,0.12,2.26,2.27,2.27,5.23,5.42,5.42,44.03,62.01,62.01
2129,2016-03-29,18-19,90.92,109.31,109.31,0.000137490006,6.2519291e-05,4.5231871e-05,34.03,34.21,34.21,5.32,5.35,5.35,0.03,0.03,0.03,0.12,0.12,0.12,2.23,2.24,2.24,5.16,5.35,5.35,44.03,62.01,62.01
2130,2016-03-29,19-20,97.56,116.13,116.13,0.000154109839,0.000118285444,0.000139679087,41.12,41.44,41.44,4.64,4.68,4.68,0.03,0.03,0.03,0.12,0.13,0.13,2.3,2.32,2.32,5.32,5.52,5.52,44.03,62.01,62.01
2131,2016-03-29,20-21,115.28,133.98,133.98,0.00016548083,0.000164930456,0.000245184333,57.35,57.8,57.8,6.09,6.14,6.14,0.03,0.03,0.03,0.13,0.13,0.13,2.31,2.33,2.33,5.34,5.55,5.55,44.03,62.01,62.01
2132,2016-03-29,21-22,121.95,140.94,140.94,0.000161130438,0.000171946464,0.000248535149,63.67,64.35,64.35,6.03,6.1,6.1,0.03,0.03,0.03,0.13,0.13,0.13,2.43,2.46,2.46,5.63,5.86,5.86,44.03,62.01,62.01
2133,2016-03-29,22-23,113.53,132.43,132.43,0.000139379434,0.000197749326,0.000209145424,53.65,54.21,54.21,7.53,7.61,7.61,0.03,0.03,0.03,0.13,0.14,0.14,2.46,2.49,2.49,5.7,5.94,5.94,44.03,62.01,62.01
2134,2016-03-29,23-24,100.36,51.38,55.08,0.000111837394,0.000200009877,0.000189125373,42.71,40.72,42.95,5.19,4.95,5.22,0.03,0.03,0.03,0.14,0.13,0.14,2.49,2.38,2.51,5.77,0.96,1.36,44.03,2.22,2.88
2135,2016-03-30,00-01,97.89,48.97,52.61,8.7620599e-05,0.000190540831,0.00017771024,39.77,37.9,40.02,5.61,5.35,5.65,0.03,0.03,0.03,0.14,0.13,0.14,2.51,2.39,2.52,5.8,0.96,1.37,44.03,2.22,2.88
2136,2016-03-30,01-02,93.87,45.34,42.58,7.0470067e-05,0.000174930409,0.000182470988,35.83,34.23,33.24,5.69,5.43,5.28,0.03,0.03,0.03,0.13,0.13,0.12,2.46,2.35,2.28,5.7,0.95,0.74,44.03,2.22,0.89
2137,2016-03-30,02-03,87.85,39.82,37.27,6.2885348e-05,0.000163873594,0.000178574862,30.17,28.95,28.15,5.46,5.24,5.1,0.03,0.03,0.03,0.13,0.13,0.12,2.42,2.32,2.26,5.61,0.94,0.73,44.03,2.22,0.89
2138,2016-03-30,03-04,85.26,37.38,34.96,5.9555439e-05,0.000158161891,0.000173853873,27.43,26.33,25.65,5.66,5.43,5.29,0.03,0.03,0.03,0.13,0.13,0.12,2.41,2.31,2.25,5.57,0.93,0.73,44.03,2.22,0.89
2139,2016-03-30,04-05,84.71,36.86,34.45,5.8630979e-05,0.000155848334,0.00016997864,26.85,25.78,25.11,5.7,5.48,5.33,0.03,0.03,0.03,0.13,0.13,0.12,2.4,2.31,2.25,5.56,0.93,0.72,44.03,2.22,0.89
2140,2016-03-30,05-06,87.7,39.86,37.43,6.0604786e-05,0.000163126592,0.000167937143,29.5,28.38,27.69,6.13,5.9,5.75,0.03,0.03,0.03,0.13,0.12,0.12,2.38,2.29,2.23,5.51,0.92,0.72,44.03,2.22,0.89
2141,2016-03-30,06-07,91.7,43.98,41.59,7.19256e-05,0.000167019518,0.000168146067,34.04,32.9,32.19,5.76,5.57,5.45,0.03,0.03,0.03,0.13,0.12,0.12,2.33,2.25,2.2,5.39,0.91,0.71,44.03,2.22,0.89
2142,2016-03-30,07-08,93.87,46.04,48.74,9.86645e-05,0.000127774408,9.6464261e-05,37.53,36.24,37.66,4.42,4.26,4.43,0.03,0.03,0.03,0.13,0.12,0.13,2.34,2.26,2.34,5.41,0.91,1.27,44.03,2.22,2.88
2143,2016-03-30,08-09,102.0,53.72,56.89,0.000120209561,0.000104780286,6.3684915e-05,45.39,43.74,45.58,4.59,4.42,4.61,0.03,0.03,0.03,0.13,0.12,0.13,2.36,2.28,2.37,5.47,0.92,1.29,44.03,2.22,2.88
2144,2016-03-30,09-10,97.11,49.96,52.17,0.000132979752,9.9826144e-05,5.5886353e-05,42.51,41.55,42.62,3.09,3.02,3.1,0.03,0.03,0.03,0.12,0.12,0.12,2.21,2.16,2.22,5.13,0.87,1.21,44.03,2.22,2.88
2145,2016-03-30,10-11,94.51,47.54,49.61,0.000142095833,9.3879365e-05,5.8399318e-05,39.96,39.13,40.07,3.1,3.04,3.11,0.03,0.03,0.03,0.12,0.12,0.12,2.19,2.15,2.2,5.08,0.86,1.2,44.03,2.22,2.88
2146,2016-03-30,11-12,92.24,45.26,47.28,0.000143475994,8.2695699e-05,5.8072182e-05,37.57,36.75,37.63,3.21,3.14,3.22,0.03,0.03,0.03,0.12,0.12,0.12,2.2,2.15,2.2,5.09,0.87,1.2,44.03,2.22,2.88
2147,2016-03-30,12-13,90.28,43.29,45.33,0.000145631616,6.7200054e-05,5.3673419e-05,35.35,34.55,35.44,3.43,3.35,3.43,0.03,0.03,0.03,0.12,0.12,0.12,2.21,2.16,2.22,5.12,0.87,1.2,44.03,2.22,2.88
2148,2016-03-30,13-14,91.49,110.05,110.05,0.000146818893,6.7891934e-05,5.266128e-05,35.74,36.05,36.05,3.86,3.89,3.89,0.03,0.03,0.03,0.13,0.13,0.13,2.33,2.35,2.35,5.38,5.6,5.6,44.03,62.01,62.01
2149,2016-03-30,14-15,90.43,109.02,109.02,0.000137184691,6.546424e-05,5.1547572e-05,33.97,34.28,34.28,4.38,4.42,4.42,0.03,0.03,0.03,0.13,0.13,0.13,2.38,2.4,2.4,5.51,5.73,5.73,44.03,62.01,62.01
2150,2016-03-30,15-16,89.21,107.82,107.82,0.000127948429,6.1520062e-05,4.3736049e-05,32.34,32.66,32.66,4.66,4.7,4.7,0.03,0.03,0.03,0.13,0.13,0.13,2.42,2.44,2.44,5.6,5.83,5.83,44.03,62.01,62.01
2151,2016-03-30,16-17,87.23,105.74,105.74,0.000128664825,5.9614713e-05,4.0830056e-05,30.38,30.63,30.63,4.79,4.83,4.83,0.03,0.03,0.03,0.13,0.13,0.13,2.38,2.4,2.4,5.5,5.72,5.72,44.03,62.01,62.01
2152,2016-03-30,17-18,89.49,107.99,107.99,0.000135090815,6.0038769e-05,4.2232706e-05,33.29,33.55,33.55,4.38,4.41,4.41,0.03,0.03,0.03,0.13,0.13,0.13,2.3,2.32,2.32,5.33,5.54,5.54,44.03,62.01,62.01
2153,2016-03-30,18-19,92.86,111.35,111.35,0.000141661178,6.3337802e-05,4.5490091e-05,36.14,36.4,36.4,5.0,5.03,5.03,0.03,0.03,0.03,0.12,0.12,0.12,2.28,2.29,2.29,5.27,5.47,5.47,44.03,62.01,62.01
2154,2016-03-30,19-20,97.24,115.81,115.81,0.00015881496,0.000119856494,0.000140502796,40.97,41.29,41.29,4.48,4.52,4.52,0.03,0.03,0.03,0.12,0.13,0.13,2.29,2.31,2.31,5.31,5.52,5.52,44.03,62.01,62.01
2155,2016-03-30,20-21,100.75,119.38,119.38,0.00017059367,0.000167180377,0.000246717793,44.03,44.4,44.4,4.64,4.68,4.68,0.03,0.03,0.03,0.13,0.13,0.13,2.38,2.4,2.4,5.51,5.73,5.73,44.03,62.01,62.01
2156,2016-03-30,21-22,101.8,120.61,120.61,0.00016599537,0.000174173011,0.000249918693,44.46,44.96,44.96,4.95,5.0,5.0,0.03,0.03,0.03,0.13,0.14,0.14,2.47,2.5,2.5,5.73,5.97,5.97,44.03,62.01,62.01
2157,2016-03-30,22-23,97.19,115.95,115.95,0.000143549471,0.000200256736,0.000210253775,39.38,39.82,39.82,5.35,5.41,5.41,0.03,0.03,0.03,0.14,0.14,0.14,2.49,2.52,2.52,5.77,6.02,6.02,44.03,62.01,62.01
2158,2016-03-30,23-24,93.82,45.15,48.51,0.000115253655,0.000202669471,0.000190243577,35.57,33.92,35.77,5.79,5.52,5.83,0.03,0.03,0.03,0.14,0.13,0.14,2.49,2.38,2.51,5.77,0.96,1.36,44.03,2.22,2.88
2159,2016-03-31,00-01,86.81,38.5,41.48,8.7185156e-05,0.000190014758,0.000177405422,28.84,27.52,29.0,5.55,5.29,5.58,0.03,0.03,0.03,0.13,0.13,0.14,2.48,2.37,2.5,5.75,0.95,1.36,44.03,2.22,2.88
2160,2016-03-31,01-02,86.19,37.91,35.28,7.0130907e-05,0.000174474929,0.000182186712,27.67,26.4,25.58,6.08,5.8,5.62,0.03,0.03,0.03,0.14,0.13,0.12,2.49,2.37,2.3,5.76,0.96,0.74,44.03,2.22,0.89
2161,2016-03-31,02-03,83.93,35.94,33.45,6.2583098e-05,0.000163447962,0.000178297812,26.31,25.19,24.46,5.32,5.09,4.95,0.03,0.03,0.03,0.13,0.13,0.12,2.45,2.34,2.27,5.66,0.94,0.73,44.03,2.22,0.89
2162,2016-03-31,03-04,83.37,35.42,33.0,5.9260232e-05,0.000157727245,0.000173557903,25.7,24.6,23.93,5.41,5.18,5.03,0.03,0.03,0.03,0.13,0.13,0.12,2.44,2.33,2.27,5.64,0.94,0.73,44.03,2.22,0.89
2163,2016-03-31,04-05,81.22,33.42,31.02,5.8333293e-05,0.000155401232,0.000169668726,23.37,22.41,21.77,5.61,5.38,5.23,0.03,0.03,0.03,0.13,0.13,0.12,2.43,2.33,2.26,5.62,0.94,0.73,44.03,2.22,0.89
2164,2016-03-31,05-06,80.67,33.01,30.7,6.0285018e-05,0.000162626077,0.000167597425,23.08,22.17,21.6,5.45,5.23,5.1,0.03,0.03,0.03,0.13,0.13,0.12,2.4,2.31,2.25,5.56,0.93,0.72,44.03,2.22,0.89
2165,2016-03-31,06-07,82.05,34.62,32.39,7.1519144e-05,0.000166444324,0.000167742701,24.64,23.8,23.27,5.47,5.28,5.17,0.03,0.03,0.03,0.13,0.12,0.12,2.34,2.26,2.21,5.41,0.91,0.71,44.03,2.22,0.89
2166,2016-03-31,07-08,86.24,38.71,41.1,9.8112672e-05,0.000127341806,9.6238474e-05,29.68,28.69,29.78,4.66,4.5,4.67,0.03,0.03,0.03,0.13,0.12,0.13,2.33,2.25,2.34,5.39,0.91,1.27,44.03,2.22,2.88
2167,2016-03-31,08-09,92.28,44.4,47.15,0.00011954284,0.000104430435,6.3538833e-05,36.19,34.9,36.34,4.1,3.95,4.12,0.03,0.03,0.03,0.13,0.12,0.13,2.36,2.27,2.37,5.45,0.91,1.29,44.03,2.22,2.88
2168,2016-03-31,09-10,86.93,39.97,41.96,0.000132223148,9.9478497e-05,5.5750125e-05,31.73,30.98,31.81,3.67,3.58,3.68,0.03,0.03,0.03,0.12,0.12,0.12,2.22,2.17,2.22,5.13,0.87,1.21,44.03,2.22,2.88
2169,2016-03-31,10-11,83.23,36.48,38.29,0.000141241483,9.3522049e-05,5.8238047e-05,28.08,27.5,28.16,3.69,3.61,3.7,0.03,0.03,0.03,0.12,0.12,0.12,2.2,2.15,2.21,5.09,0.87,1.2,44.03,2.22,2.88
2170,2016-03-31,11-12,80.98,34.24,36.02,0.000142599735,8.2373088e-05,5.7906288e-05,25.52,24.97,25.59,3.97,3.88,3.98,0.03,0.03,0.03,0.12,0.12,0.12,2.21,2.16,2.21,5.11,0.87,1.2,44.03,2.22,2.88
2171,2016-03-31,12-13,80.87,34.09,35.89,0.000144781838,6.6956229e-05,5.353475e-05,25.08,24.52,25.15,4.27,4.18,4.28,0.03,0.03,0.03,0.12,0.12,0.12,2.21,2.16,2.22,5.13,0.87,1.21,44.03,2.22,2.88
2172,2016-03-31,13-14,81.32,99.76,99.76,0.000146030615,6.7677312e-05,5.254985e-05,25.21,25.41,25.41,4.21,4.24,4.24,0.03,0.03,0.03,0.13,0.13,0.13,2.33,2.34,2.34,5.38,5.59,5.59,44.03,62.01,62.01
2173,2016-03-31,14-15,81.69,100.19,100.19,0.000136461051,6.5263466e-05,5.1443366e-05,25.11,25.34,25.34,4.51,4.55,4.55,0.03,0.03,0.03,0.13,0.13,0.13,2.38,2.4,2.4,5.51,5.73,5.73,44.03,62.01,62.01
2174,2016-03-31,15-16,80.12,98.64,98.64,0.000127299596,6.1343956e-05,4.365658e-05,23.06,23.29,23.29,4.9,4.95,4.95,0.03,0.03,0.03,0.13,0.13,0.13,2.41,2.43,2.43,5.57,5.8,5.8,44.03,62.01,62.01
2175,2016-03-31,16-17,78.36,96.83,96.83,0.000128063598,5.9467854e-05,4.0772182e-05,21.44,21.64,21.64,4.89,4.94,4.94,0.03,0.03,0.03,0.13,0.13,0.13,2.36,2.39,2.39,5.47,5.69,5.69,44.03,62.01,62.01
2176,2016-03-31,17-18,78.2,96.59,96.59,0.000134504495,5.9910881e-05,4.2186937e-05,21.87,22.03,22.03,4.54,4.57,4.57,0.03,0.03,0.03,0.12,0.13,0.13,2.29,2.31,2.31,5.31,5.51,5.51,44.03,62.01,62.01
2177,2016-03-31,18-19,80.08,98.48,98.48,0.000141053785,6.3206222e-05,4.5443189e-05,22.8,22.96,22.96,5.6,5.64,5.64,0.03,0.03,0.03,0.12,0.12,0.12,2.27,2.28,2.28,5.25,5.44,5.44,44.03,62.01,62.01
2178,2016-03-31,19-20,84.97,103.41,103.41,0.000158161185,0.000119628048,0.000140382047,28.54,28.74,28.74,4.67,4.7,4.7,0.03,0.03,0.03,0.12,0.13,0.13,2.29,2.3,2.3,5.3,5.5,5.5,44.03,62.01,62.01
2179,2016-03-31,20-21,95.14,113.72,113.72,0.000169830562,0.000166801973,0.00024641748,38.05,38.37,38.37,5.04,5.08,5.08,0.03,0.03,0.03,0.13,0.13,0.13,2.37,2.39,2.39,5.49,5.71,5.71,44.03,62.01,62.01
2180,2016-03-31,21-22,92.42,111.12,111.12,0.000165233854,0.000173758823,0.000249585818,34.99,35.39,35.39,4.95,5.01,5.01,0.03,0.03,0.03,0.14,0.14,0.14,2.5,2.52,2.52,5.78,6.02,6.02,44.03,62.01,62.01
2181,2016-03-31,22-23,91.48,110.17,110.17,0.000142913775,0.000199812464,0.000210007304,33.31,33.69,33.69,5.73,5.79,5.79,0.03,0.03,0.03,0.14,0.14,0.14,2.49,2.51,2.51,5.76,6.0,6.0,44.03,62.01,62.01
2182,2016-03-31,23-24,89.38,40.88,44.04,0.000114714184,0.000202168595,0.000189972404,31.29,29.81,31.46,5.62,5.36,5.65,0.03,0.03,0.03,0.14,0.13,0.14,2.5,2.38,2.51,5.78,0.96,1.37,44.03,2.22,2.88
2183,2016-04-01,00-01,81.01,32.65,35.53,9.969728e-05,0.000229955595,0.000173905563,17.64,16.73,17.75,10.93,10.37,11.0,0.03,0.03,0.03,0.14,0.13,0.14,2.32,2.2,2.33,5.93,0.98,1.4,44.03,2.22,2.88
2184,2016-04-01,01-02,76.09,28.08,25.7,7.9140689e-05,0.000212505254,0.000178628909,11.62,11.04,10.67,12.11,11.51,11.13,0.03,0.03,0.03,0.14,0.13,0.13,2.29,2.18,2.11,5.87,0.97,0.75,44.03,2.22,0.89
2185,2016-04-01,02-03,73.22,25.46,23.21,6.9191515e-05,0.0001970563,0.000170814121,8.36,7.97,7.72,12.6,12.0,11.62,0.03,0.03,0.03,0.14,0.13,0.13,2.27,2.16,2.09,5.8,0.96,0.74,44.03,2.22,0.89
2186,2016-04-01,03-04,72.4,24.88,22.71,6.4873958e-05,0.000187091651,0.000163923691,6.9,6.6,6.41,13.41,12.83,12.46,0.03,0.03,0.03,0.13,0.13,0.12,2.22,2.12,2.06,5.68,0.94,0.73,44.03,2.22,0.89
2187,2016-04-01,04-05,70.19,22.82,20.73,6.3530231e-05,0.000183910715,0.000159000188,6.13,5.87,5.7,12.03,11.53,11.2,0.03,0.03,0.03,0.13,0.13,0.12,2.2,2.11,2.05,5.64,0.94,0.73,44.03,2.22,0.89
2188,2016-04-01,05-06,72.97,25.63,23.53,6.5458124e-05,0.00019384988,0.000158875012,9.88,9.49,9.25,11.21,10.77,10.49,0.03,0.03,0.03,0.13,0.12,0.12,2.16,2.08,2.03,5.54,0.92,0.72,44.03,2.22,0.89
