,Dia,Hora,PCB,CYM,COF2TD,PMHPCB,PMHCYM,SAHPCB,SAHCYM,FOMPCB,FOMCYM,FOSPCB,FOSCYM,INTPCB,INTCYM,PCAPPCB,PCAPCYM,TEUPCB,TEUCYM,CCVPCB,CCVCYM,EDSRPCB,EDSRCYM,EDCGASPCB,EDCGASCYM
125,2023-01-06,05-06,140.02,140.02,7.8802072e-05,102.11,102.11,25.68,25.68,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.08,3.08,0.0,0.0,5.73,5.73
126,2023-01-06,06-07,154.05,154.05,8.0430301e-05,121.91,121.91,19.87,19.87,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.28,3.28,0.0,0.0,5.56,5.56
127,2023-01-06,07-08,163.15,163.15,8.4537404e-05,133.05,133.05,17.96,17.96,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.42,3.42,0.0,0.0,5.3,5.3
128,2023-01-06,08-09,180.5,180.5,9.2612528e-05,151.14,151.14,17.14,17.14,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.68,3.68,0.0,0.0,5.12,5.12
129,2023-01-06,09-10,174.9,174.9,0.00011437502,152.13,152.13,12.34,12.34,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.58,3.58,0.0,0.0,3.44,3.44
130,2023-01-06,10-11,166.47,166.47,0.00013728847,144.86,144.86,12.11,12.11,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.44,3.44,0.0,0.0,2.65,2.65
131,2023-01-06,11-12,152.3,152.3,0.000147389186,132.46,132.46,10.92,10.92,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.22,3.22,0.0,0.0,2.29,2.29
132,2023-01-06,12-13,144.54,144.54,0.000147566474,124.33,124.33,11.39,11.39,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.11,3.11,0.0,0.0,2.3,2.3
133,2023-01-06,13-14,132.08,132.08,0.000152593999,108.55,108.55,15.11,15.11,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.92,2.92,0.0,0.0,2.1,2.1
134,2023-01-06,14-15,119.6,119.6,0.000151275074,96.79,96.79,15.31,15.31,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.73,2.73,0.0,0.0,1.35,1.35
135,2023-01-06,15-16,108.74,108.74,0.000136801693,85.31,85.31,16.78,16.78,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.57,2.57,0.0,0.0,0.66,0.66
136,2023-01-06,16-17,123.79,123.79,0.000129250075,98.8,98.8,17.7,17.7,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.8,2.8,0.0,0.0,1.07,1.07
137,2023-01-06,17-18,166.41,166.41,0.000131159722,148.24,148.24,9.16,9.16,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.45,3.45,0.0,0.0,2.15,2.15
138,2023-01-06,18-19,173.49,173.49,0.000151915481,157.13,157.13,7.31,7.31,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.55,3.55,0.0,0.0,2.08,2.08
139,2023-01-06,19-20,186.17,186.17,0.000166375982,168.44,168.44,6.56,6.56,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.74,3.74,0.0,0.0,4.02,4.02
140,2023-01-06,20-21,186.11,186.11,0.000177449572,168.44,168.44,6.52,6.52,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.74,3.74,0.0,0.0,3.99,3.99
141,2023-01-06,21-22,178.45,178.45,0.000181996443,161.7,161.7,6.65,6.65,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.63,3.63,0.0,0.0,3.05,3.05
142,2023-01-06,22-23,139.37,139.37,0.000170132849,122.91,122.91,7.67,7.67,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.05,3.05,0.0,0.0,2.33,2.33
143,2023-01-06,23-24,129.35,129.35,0.000146932566,113.05,113.05,8.35,8.35,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.9,2.9,0.0,0.0,1.63,1.63
144,2023-01-07,00-01,98.99,98.99,0.000120175451,65.5,65.5,25.15,25.15,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.44,2.44,0.0,0.0,2.48,2.48
145,2023-01-07,01-02,86.97,86.97,9.7944454e-05,49.85,49.85,29.42,29.42,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.27,2.27,0.0,0.0,2.02,2.02
146,2023-01-07,02-03,74.28,74.28,8.3608559e-05,31.7,31.7,35.42,35.42,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.08,2.08,0.0,0.0,1.67,1.67
147,2023-01-07,03-04,77.66,77.66,7.5968177e-05,31.0,31.0,38.88,38.88,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.14,2.14,0.0,0.0,2.23,2.23
148,2023-01-07,04-05,73.14,73.14,7.2643606e-05,25.03,25.03,40.41,40.41,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.07,2.07,0.0,0.0,2.2,2.2
149,2023-01-07,05-06,67.68,67.68,7.3368081e-05,18.65,18.65,41.3,41.3,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.99,1.99,0.0,0.0,2.32,2.32
150,2023-01-07,06-07,65.21,65.21,7.7206897e-05,18.53,18.53,39.32,39.32,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.95,1.95,0.0,0.0,2.0,2.0
151,2023-01-07,07-08,61.98,61.98,8.4713965e-05,17.37,17.37,37.25,37.25,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.89,1.89,0.0,0.0,2.05,2.05
152,2023-01-07,08-09,64.98,64.98,9.8391426e-05,22.34,22.34,35.68,35.68,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.93,1.93,0.0,0.0,1.62,1.62
153,2023-01-07,09-10,62.02,62.02,0.000122126521,24.32,24.32,31.16,31.16,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.87,1.87,0.0,0.0,1.26,1.26
154,2023-01-07,10-11,50.66,50.66,0.000141817333,21.79,21.79,23.09,23.09,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.69,1.69,0.0,0.0,0.69,0.69
155,2023-01-07,11-12,43.25,43.25,0.000146010108,16.79,16.79,21.1,21.1,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.57,1.57,0.0,0.0,0.37,0.37
156,2023-01-07,12-13,38.76,38.76,0.000143645834,12.33,12.33,21.21,21.21,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.51,1.51,0.0,0.0,0.31,0.31
157,2023-01-07,13-14,35.87,35.87,0.000150238361,9.51,9.51,20.84,20.84,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.46,1.46,0.0,0.0,0.65,0.65
158,2023-01-07,14-15,32.89,32.89,0.000152839431,6.46,6.46,21.47,21.47,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.42,1.42,0.0,0.0,0.13,0.13
159,2023-01-07,15-16,32.63,32.63,0.000141752391,4.94,4.94,22.77,22.77,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.42,1.42,0.0,0.0,0.09,0.09
160,2023-01-07,16-17,40.94,40.94,0.000133755495,9.6,9.6,26.24,26.24,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.55,1.55,0.0,0.0,0.13,0.13
161,2023-01-07,17-18,57.12,57.12,0.000133900238,29.78,29.78,21.94,21.94,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.8,1.8,0.0,0.0,0.18,0.18
162,2023-01-07,18-19,71.48,71.48,0.000150849369,48.6,48.6,17.2,17.2,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.02,2.02,0.0,0.0,0.24,0.24
163,2023-01-07,19-20,74.07,74.07,0.000160726414,52.95,52.95,14.88,14.88,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.06,2.06,0.0,0.0,0.76,0.76
164,2023-01-07,20-21,81.97,81.97,0.000169139169,61.01,61.01,14.43,14.43,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.18,2.18,0.0,0.0,0.94,0.94
165,2023-01-07,21-22,74.42,74.42,0.000175660021,53.01,53.01,14.75,14.75,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.07,2.07,0.0,0.0,1.19,1.19
166,2023-01-07,22-23,59.4,59.4,0.000169625932,36.63,36.63,16.28,16.28,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.84,1.84,0.0,0.0,1.24,1.24
167,2023-01-07,23-24,53.63,53.63,0.000152773218,30.09,30.09,16.92,16.92,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.76,1.76,0.0,0.0,1.46,1.46
168,2023-01-08,00-01,45.77,45.77,0.000143006929,8.17,8.17,30.11,30.11,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,2.43,2.43
169,2023-01-08,01-02,46.04,46.04,0.00012012549,5.78,5.78,32.54,32.54,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.66,1.66,0.0,0.0,2.65,2.65
170,2023-01-08,02-03,46.94,46.94,0.000102842343,4.86,4.86,34.25,34.25,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.68,1.68,0.0,0.0,2.73,2.73
171,2023-01-08,03-04,47.18,47.18,9.2165128e-05,4.87,4.87,34.26,34.26,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.69,1.69,0.0,0.0,2.94,2.94
172,2023-01-08,04-05,47.56,47.56,8.6642214e-05,4.91,4.91,34.56,34.56,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.69,1.69,0.0,0.0,2.97,2.97
173,2023-01-08,05-06,47.77,47.77,8.5420608e-05,4.91,4.91,34.75,34.75,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.7,1.7,0.0,0.0,3.0,3.0
174,2023-01-08,06-07,46.82,46.82,8.6997645e-05,4.87,4.87,33.96,33.96,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.68,1.68,0.0,0.0,2.89,2.89
175,2023-01-08,07-08,45.2,45.2,9.1147483e-05,4.83,4.83,32.79,32.79,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,2.51,2.51
176,2023-01-08,08-09,46.46,46.46,0.000100049127,4.79,4.79,35.54,35.54,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.66,1.66,0.0,0.0,1.05,1.05
177,2023-01-08,09-10,44.02,44.02,0.000123825428,5.64,5.64,33.76,33.76,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.6,1.6,0.0,0.0,-0.4,-0.4
178,2023-01-08,10-11,39.31,39.31,0.00014998153,5.78,5.78,29.5,29.5,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.52,1.52,0.0,0.0,-0.9,-0.9
179,2023-01-08,11-12,37.89,37.89,0.000162203748,5.71,5.71,28.54,28.54,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.5,1.5,0.0,0.0,-1.26,-1.26
180,2023-01-08,12-13,34.61,34.61,0.000163539702,5.54,5.54,25.35,25.35,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.45,1.45,0.0,0.0,-1.13,-1.13
181,2023-01-08,13-14,34.08,34.08,0.00017048038,5.63,5.63,24.61,24.61,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.44,1.44,0.0,0.0,-1.0,-1.0
182,2023-01-08,14-15,33.32,33.32,0.000170106327,5.19,5.19,24.48,24.48,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.42,1.42,0.0,0.0,-1.18,-1.18
183,2023-01-08,15-16,33.28,33.28,0.000153904271,4.78,4.78,25.63,25.63,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.43,1.43,0.0,0.0,-1.97,-1.97
184,2023-01-08,16-17,35.35,35.35,0.00014451055,5.27,5.27,27.17,27.17,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.47,1.47,0.0,0.0,-1.96,-1.96
185,2023-01-08,17-18,36.17,36.17,0.000145273409,8.26,8.26,25.66,25.66,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.49,1.49,0.0,0.0,-2.65,-2.65
186,2023-01-08,18-19,44.67,44.67,0.00016799274,20.97,20.97,20.89,20.89,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.61,1.61,0.0,0.0,-2.22,-2.22
187,2023-01-08,19-20,49.31,49.31,0.000185798752,29.26,29.26,15.69,15.69,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.69,1.69,0.0,0.0,-0.73,-0.73
188,2023-01-08,20-21,67.5,67.5,0.000198796061,47.62,47.62,14.74,14.74,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.96,1.96,0.0,0.0,-0.23,-0.23
189,2023-01-08,21-22,67.66,67.66,0.00020198711,47.58,47.58,14.81,14.81,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,1.96,1.96,0.0,0.0,-0.11,-0.11
190,2023-01-08,22-23,46.42,46.42,0.000186005712,26.0,26.0,15.96,15.96,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,-0.6,-0.6
191,2023-01-08,23-24,40.95,40.95,0.000158320248,18.88,18.88,17.46,17.46,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.57,1.57,0.0,0.0,-0.38,-0.38
192,2023-01-09,00-01,41.07,41.07,0.000123636077,6.31,6.31,32.66,32.66,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.58,1.58,0.0,0.0,-2.9,-2.9
193,2023-01-09,01-02,43.12,43.12,0.000100484382,5.25,5.25,35.2,35.2,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.62,1.62,0.0,0.0,-2.37,-2.37
194,2023-01-09,02-03,44.46,44.46,8.7987671e-05,5.15,5.15,36.6,36.6,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.65,1.65,0.0,0.0,-2.36,-2.36
195,2023-01-09,03-04,47.64,47.64,8.1492236e-05,5.14,5.14,37.64,37.64,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.7,1.7,0.0,0.0,-0.27,-0.27
196,2023-01-09,04-05,49.81,49.81,7.9142264e-05,5.8,5.8,38.36,38.36,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.73,1.73,0.0,0.0,0.5,0.5
197,2023-01-09,05-06,48.95,48.95,8.1481605e-05,6.88,6.88,36.74,36.74,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.71,1.71,0.0,0.0,0.21,0.21
198,2023-01-09,06-07,69.22,69.22,9.3255979e-05,32.56,32.56,30.65,30.65,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.99,1.99,0.0,0.0,0.6,0.6
199,2023-01-09,07-08,121.64,121.64,0.000120224404,96.24,96.24,19.07,19.07,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,2.76,2.76,0.0,0.0,0.16,0.16
200,2023-01-09,08-09,184.62,184.62,0.000136163547,139.83,139.83,11.58,11.58,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.31,3.31,0.0,0.0,0.89,0.89
201,2023-01-09,09-10,189.49,189.49,0.000142586867,143.09,143.09,13.29,13.29,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.38,3.38,0.0,0.0,0.72,0.72
202,2023-01-09,10-11,233.16,187.14,0.000151456112,140.87,140.39,13.5,13.45,0.04,0.04,0.19,0.19,0.0,0.0,1.26,0.21,72.99,28.57,3.37,3.34,0.0,0.0,0.95,0.95
203,2023-01-09,11-12,227.51,227.51,0.000151643497,135.36,135.36,13.66,13.66,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,3.28,3.28,0.0,0.0,0.73,0.73
204,2023-01-09,12-13,216.58,216.58,0.0001507587,124.76,124.76,13.12,13.12,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,3.12,3.12,0.0,0.0,1.1,1.1
205,2023-01-09,13-14,198.73,198.73,0.000157239166,107.91,107.91,13.09,13.09,0.04,0.04,0.19,0.19,0.0,0.0,1.25,1.25,72.99,72.99,2.85,2.85,0.0,0.0,0.4,0.4
206,2023-01-09,14-15,140.33,186.29,0.000158139147,95.26,95.67,13.49,13.55,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.26,28.57,72.99,2.63,2.66,0.0,0.0,-0.07,-0.07
207,2023-01-09,15-16,129.4,129.4,0.000151437676,85.19,85.19,13.42,13.42,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.47,2.47,0.0,0.0,-0.7,-0.7
208,2023-01-09,16-17,162.01,162.01,0.000146124358,117.14,117.14,12.79,12.79,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.97,2.97,0.0,0.0,0.11,0.11
209,2023-01-09,17-18,197.51,197.51,0.000150432943,154.36,154.36,9.53,9.53,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.5,3.5,0.0,0.0,1.1,1.1
210,2023-01-09,18-19,282.04,235.85,0.000172850186,192.11,191.47,7.85,7.83,0.04,0.04,0.19,0.19,0.0,0.0,1.27,0.21,72.99,28.57,4.11,4.08,0.0,0.0,3.47,3.46
211,2023-01-09,19-20,294.12,294.12,0.000193872266,204.57,204.57,6.9,6.9,0.04,0.04,0.19,0.19,0.0,0.0,1.27,1.27,72.99,72.99,4.29,4.29,0.0,0.0,3.86,3.86
212,2023-01-09,20-21,282.12,282.12,0.000207860386,192.48,192.48,7.18,7.18,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,4.11,4.11,0.0,0.0,3.85,3.85
213,2023-01-09,21-22,255.4,255.4,0.000209862951,166.44,166.44,8.3,8.3,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.71,3.71,0.0,0.0,2.45,2.45
214,2023-01-09,22-23,202.31,248.55,0.000191526292,158.0,158.66,8.99,9.03,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.28,28.57,72.99,3.58,3.62,0.0,0.0,2.72,2.73
215,2023-01-09,23-24,175.99,175.99,0.000159186944,128.11,128.11,12.63,12.63,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.2,3.2,0.0,0.0,3.04,3.04
216,2023-01-10,00-01,156.84,156.84,0.000126315822,128.39,128.39,16.1,16.1,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.3,3.3,0.0,0.0,5.63,5.63
217,2023-01-10,01-02,148.28,148.28,0.000102072506,119.09,119.09,16.26,16.26,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.18,3.18,0.0,0.0,6.33,6.33
218,2023-01-10,02-03,147.51,147.51,8.9540309e-05,117.99,117.99,16.35,16.35,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.18,3.18,0.0,0.0,6.57,6.57
219,2023-01-10,03-04,142.32,142.32,8.346022e-05,112.02,112.02,17.18,17.18,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.1,3.1,0.0,0.0,6.61,6.61
220,2023-01-10,04-05,145.95,145.95,8.1280351e-05,115.25,115.25,17.29,17.29,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.15,3.15,0.0,0.0,6.84,6.84
221,2023-01-10,05-06,150.54,150.54,8.3841864e-05,120.61,120.61,16.55,16.55,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,3.22,3.22,0.0,0.0,6.74,6.74
222,2023-01-10,06-07,167.88,167.88,9.5659831e-05,142.4,142.4,12.87,12.87,0.05,0.05,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.47,3.47,0.0,0.0,5.72,5.72
223,2023-01-10,07-08,179.58,179.58,0.000123414966,158.68,158.68,8.01,8.01,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.63,3.63,0.0,0.0,5.86,5.86
224,2023-01-10,08-09,215.27,215.27,0.000139330935,167.6,167.6,7.9,7.9,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.77,3.77,0.0,0.0,6.99,6.99
225,2023-01-10,09-10,214.6,214.6,0.000144260957,166.78,166.78,8.11,8.11,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.75,3.75,0.0,0.0,6.95,6.95
226,2023-01-10,10-11,240.25,194.07,0.000152128775,147.54,146.92,9.42,9.38,0.04,0.04,0.19,0.19,0.0,0.0,1.26,0.21,72.99,28.57,3.47,3.44,0.0,0.0,5.33,5.31
227,2023-01-10,11-12,213.74,213.74,0.000151494151,118.98,118.98,12.85,12.85,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,3.07,3.07,0.0,0.0,4.35,4.35
228,2023-01-10,12-13,210.18,210.18,0.000150201423,115.07,115.07,12.95,12.95,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,3.02,3.02,0.0,0.0,4.66,4.66
229,2023-01-10,13-14,206.86,206.86,0.000156901692,112.5,112.5,12.44,12.44,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,2.97,2.97,0.0,0.0,4.47,4.47
230,2023-01-10,14-15,157.66,203.58,0.000157981495,108.9,109.27,12.54,12.58,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.26,28.57,72.99,2.9,2.92,0.0,0.0,4.31,4.33
231,2023-01-10,15-16,157.15,157.15,0.000151815102,108.65,108.65,12.49,12.49,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.89,2.89,0.0,0.0,4.1,4.1
232,2023-01-10,16-17,165.68,165.68,0.000147178155,116.03,116.03,12.88,12.88,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.02,3.02,0.0,0.0,4.72,4.72
233,2023-01-10,17-18,205.41,205.41,0.000151883119,157.94,157.94,8.39,8.39,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.62,3.62,0.0,0.0,6.45,6.45
234,2023-01-10,18-19,266.46,220.16,0.000174108808,172.24,171.52,7.77,7.74,0.04,0.04,0.19,0.19,0.0,0.0,1.27,0.21,72.99,28.57,3.87,3.84,0.0,0.0,8.08,8.05
235,2023-01-10,19-20,260.76,260.76,0.000194488199,168.01,168.01,7.41,7.41,0.04,0.04,0.19,0.19,0.0,0.0,1.27,1.27,72.99,72.99,3.79,3.79,0.0,0.0,7.05,7.05
236,2023-01-10,20-21,240.79,240.79,0.00020813142,148.81,148.81,8.14,8.14,0.04,0.04,0.19,0.19,0.0,0.0,1.27,1.27,72.99,72.99,3.49,3.49,0.0,0.0,5.85,5.85
237,2023-01-10,21-22,222.57,222.57,0.000209880441,130.92,130.92,9.07,9.07,0.04,0.04,0.19,0.19,0.0,0.0,1.28,1.28,72.99,72.99,3.22,3.22,0.0,0.0,4.85,4.85
238,2023-01-10,22-23,160.46,206.51,0.000192568293,111.33,111.79,12.81,12.86,0.04,0.04,0.19,0.19,0.0,0.0,0.21,1.29,28.57,72.99,2.96,2.99,0.0,0.0,4.35,4.36
239,2023-01-10,23-24,128.58,128.58,0.000160839585,78.01,78.01,14.69,14.69,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,2.49,2.49,0.0,0.0,4.37,4.37
240,2023-01-11,00-01,73.95,73.95,0.000126721759,42.88,42.88,20.2,20.2,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.06,2.06,0.0,0.0,5.39,5.39
241,2023-01-11,01-02,42.75,42.75,0.000102494763,9.84,9.84,22.64,22.64,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.6,1.6,0.0,0.0,5.25,5.25
242,2023-01-11,02-03,40.45,40.45,8.9716737e-05,4.94,4.94,24.94,24.94,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.57,1.57,0.0,0.0,5.57,5.57
243,2023-01-11,03-04,43.56,43.56,8.3540871e-05,4.92,4.92,27.94,27.94,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.62,1.62,0.0,0.0,5.66,5.66
244,2023-01-11,04-05,43.96,43.96,8.1334668e-05,4.93,4.93,28.3,28.3,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.63,1.63,0.0,0.0,5.67,5.67
245,2023-01-11,05-06,44.98,44.98,8.3831804e-05,6.86,6.86,27.49,27.49,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,1.64,1.64,0.0,0.0,5.57,5.57
246,2023-01-11,06-07,111.26,111.26,9.5605084e-05,79.04,79.04,20.24,20.24,0.05,0.05,0.2,0.2,0.0,0.0,0.0,0.0,3.18,3.18,2.62,2.62,0.0,0.0,5.95,5.95
247,2023-01-11,07-08,145.18,145.18,0.000123180469,119.89,119.89,12.66,12.66,0.04,0.04,0.19,0.19,0.0,0.0,0.0,0.0,3.18,3.18,3.11,3.11,0.0,0.0,6.11,6.11
248,2023-01-11,08-09,213.2,213.2,0.000138991052,164.95,164.95,9.51,9.51,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.74,3.74,0.0,0.0,5.98,5.98
249,2023-01-11,09-10,212.58,212.58,0.000143578726,164.22,164.22,9.74,9.74,0.04,0.04,0.19,0.19,0.0,0.0,0.21,0.21,28.57,28.57,3.73,3.73,0.0,0.0,5.87,5.87
250,2023-01-11,10-11,248.72,202.64,0.000151034127,153.53,153.01,11.37,11.33,0.04,0.04,0.19,0.19,0.0,0.0,1.26,0.21,72.99,28.57,3.6,3.57,0.0,0.0,5.73,5.71
251,2023-01-11,11-12,220.75,220.75,0.000149976025,126.67,126.67,11.68,11.68,0.04,0.04,0.19,0.19,0.0,0.0,1.26,1.26,72.99,72.99,3.18,3.18,0.0,0.0,4.73,4.73
