,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC
405,2015-01-17,21-22,123.34,142.16,142.16,0.000173419621,0.000188548401,0.000203733364,60.18,60.56,60.56,5.92,5.96,5.96,0.03,0.03,0.03,0.12,0.12,0.12,2.1,2.11,2.11,10.96,11.36,11.36,44.03,62.01,62.01
406,2015-01-17,22-23,111.53,58.72,130.33,0.000158215599,0.000233867092,0.000173286884,48.36,46.92,48.7,5.63,5.46,5.67,0.03,0.03,0.03,0.12,0.12,0.12,2.15,2.08,2.16,11.21,1.89,11.63,44.03,2.22,62.01
407,2015-01-17,23-24,103.52,51.73,54.25,0.000136486791,0.000245786686,0.000168317528,41.56,40.69,41.67,4.93,4.82,4.94,0.03,0.03,0.03,0.12,0.12,0.12,2.07,2.02,2.07,10.79,1.84,2.54,44.03,2.22,2.88
408,2015-01-18,00-01,100.99,50.75,52.26,0.000114115485,0.00024152876,0.000155101526,36.29,36.14,36.32,8.65,8.62,8.66,0.03,0.03,0.03,0.11,0.11,0.11,1.91,1.9,1.91,9.98,1.73,2.34,44.03,2.22,2.88
409,2015-01-18,01-02,99.58,49.41,47.64,9.3234901e-05,0.000223894361,0.000158138786,33.36,33.26,33.2,10.2,10.17,10.15,0.03,0.03,0.02,0.11,0.11,0.11,1.91,1.9,1.9,9.95,1.72,1.38,44.03,2.22,0.89
410,2015-01-18,02-03,97.65,46.58,44.47,7.9940779e-05,0.000206760832,0.000151849357,30.03,29.6,29.32,11.01,10.86,10.75,0.03,0.03,0.03,0.12,0.11,0.11,2.0,1.97,1.95,10.44,1.79,1.42,44.03,2.22,0.89
411,2015-01-18,03-04,99.14,46.9,44.39,7.2666729e-05,0.000194939322,0.000144167347,30.25,29.43,28.89,11.48,11.17,10.96,0.03,0.03,0.03,0.12,0.12,0.12,2.13,2.07,2.03,11.1,1.88,1.47,44.03,2.22,0.89
412,2015-01-18,04-05,98.08,45.41,42.78,6.8976442e-05,0.000191716075,0.000137860267,27.9,26.98,26.4,12.45,12.04,11.78,0.03,0.03,0.03,0.13,0.12,0.12,2.18,2.11,2.06,11.37,1.91,1.5,44.03,2.22,0.89
413,2015-01-18,05-06,100.54,47.7,44.99,6.8524131e-05,0.000200365205,0.000137051513,30.82,29.79,29.13,11.9,11.51,11.25,0.03,0.03,0.03,0.13,0.12,0.12,2.19,2.12,2.07,11.44,1.92,1.5,44.03,2.22,0.89
414,2015-01-18,06-07,103.02,49.89,47.05,7.1471305e-05,0.000203017184,0.000142940109,33.77,32.57,31.8,11.27,10.87,10.61,0.03,0.03,0.03,0.13,0.12,0.12,2.22,2.14,2.09,11.58,1.94,1.52,44.03,2.22,0.89
415,2015-01-18,07-08,105.61,52.76,55.97,7.7078406e-05,0.000197592637,0.000152443283,37.9,36.68,38.03,10.03,9.7,10.06,0.03,0.03,0.03,0.13,0.12,0.13,2.17,2.1,2.18,11.33,1.91,2.67,44.03,2.22,2.88
416,2015-01-18,08-09,111.14,56.78,61.05,8.9287588e-05,0.000143372664,0.000100601973,42.98,41.06,43.22,9.54,9.11,9.59,0.03,0.03,0.03,0.13,0.13,0.13,2.32,2.22,2.33,12.11,2.01,2.86,44.03,2.22,2.88
417,2015-01-18,09-10,115.39,61.21,65.44,0.000113613379,0.000121380359,5.8574097e-05,48.37,46.37,48.6,8.64,8.29,8.69,0.03,0.03,0.03,0.13,0.13,0.13,2.28,2.19,2.29,11.91,1.99,2.81,44.03,2.22,2.88
418,2015-01-18,10-11,117.07,63.44,67.35,0.000138520077,0.000127936294,6.2480755e-05,51.56,49.72,51.78,7.55,7.28,7.58,0.03,0.03,0.03,0.13,0.12,0.13,2.21,2.14,2.22,11.56,1.94,2.72,44.03,2.22,2.88
419,2015-01-18,11-12,126.82,72.76,77.1,0.000151321238,0.000117238057,6.543862e-05,63.47,61.16,63.74,5.34,5.14,5.36,0.03,0.03,0.03,0.13,0.12,0.13,2.22,2.14,2.23,11.61,1.94,2.74,44.03,2.22,2.88
420,2015-01-18,12-13,117.75,136.53,68.46,0.000155691801,8.6602455e-05,6.2374462e-05,55.35,55.7,55.55,5.18,5.22,5.2,0.03,0.03,0.03,0.12,0.12,0.12,2.1,2.11,2.1,10.94,11.34,2.58,44.03,62.01,2.88
421,2015-01-18,13-14,124.43,143.39,143.39,0.000157786306,8.6932019e-05,5.9461432e-05,61.51,61.99,61.99,5.23,5.27,5.27,0.03,0.03,0.03,0.13,0.13,0.13,2.17,2.19,2.19,11.34,11.78,11.78,44.03,62.01,62.01
422,2015-01-18,14-15,122.99,141.94,141.94,0.000158235477,8.5874659e-05,5.8571104e-05,59.92,60.39,60.39,5.46,5.5,5.5,0.03,0.03,0.03,0.12,0.13,0.13,2.16,2.18,2.18,11.27,11.71,11.71,44.03,62.01,62.01
423,2015-01-18,15-16,110.64,129.38,129.38,0.000144707352,7.6557456e-05,6.0408845e-05,47.08,47.38,47.38,6.28,6.32,6.32,0.03,0.03,0.03,0.12,0.12,0.12,2.11,2.12,2.12,10.99,11.39,11.39,44.03,62.01,62.01
424,2015-01-18,16-17,110.38,129.12,129.12,0.000137324554,7.3337897e-05,5.3905938e-05,46.65,46.94,46.94,6.42,6.46,6.46,0.03,0.03,0.03,0.12,0.12,0.12,2.11,2.13,2.13,11.03,11.43,11.43,44.03,62.01,62.01
425,2015-01-18,17-18,112.38,131.19,131.19,0.000139213754,7.6877289e-05,5.1075215e-05,48.37,48.71,48.71,6.42,6.47,6.47,0.03,0.03,0.03,0.12,0.13,0.13,2.16,2.17,2.17,11.25,11.68,11.68,44.03,62.01,62.01
426,2015-01-18,18-19,129.35,148.34,148.34,0.00015535524,0.000140542314,0.000134438375,64.48,64.97,64.97,7.01,7.06,7.06,0.03,0.03,0.03,0.13,0.13,0.13,2.2,2.22,2.22,11.48,11.92,11.92,44.03,62.01,62.01
427,2015-01-18,19-20,136.38,155.57,155.57,0.000167201888,0.000183259278,0.000215880675,71.87,72.54,72.54,6.43,6.49,6.49,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.66,12.12,12.12,44.03,62.01,62.01
428,2015-01-18,20-21,132.49,151.51,151.51,0.000177359742,0.000187604258,0.000211577317,68.45,68.99,68.99,6.38,6.43,6.43,0.03,0.03,0.03,0.13,0.13,0.13,2.17,2.18,2.18,11.31,11.75,11.75,44.03,62.01,62.01
429,2015-01-18,21-22,127.22,145.99,145.99,0.000178538724,0.000192479694,0.000208139319,63.71,64.05,64.05,6.3,6.33,6.33,0.03,0.03,0.03,0.12,0.12,0.12,2.1,2.11,2.11,10.94,11.33,11.33,44.03,62.01,62.01
430,2015-01-18,22-23,122.67,70.22,141.49,0.000158119468,0.000235491018,0.000178099794,58.51,57.15,58.88,6.98,6.82,7.03,0.03,0.03,0.03,0.12,0.12,0.12,2.09,2.04,2.1,10.91,1.85,11.31,44.03,2.22,62.01
431,2015-01-18,23-24,109.88,58.32,60.74,0.000131021555,0.000246186565,0.000172511237,45.12,44.33,45.21,7.97,7.83,7.99,0.03,0.03,0.03,0.12,0.12,0.12,2.03,1.99,2.03,10.59,1.81,2.49,44.03,2.22,2.88
432,2015-01-19,00-01,107.17,55.66,58.03,0.000101638269,0.000236774636,0.000155222551,41.19,40.46,41.27,9.21,9.04,9.22,0.03,0.03,0.03,0.12,0.12,0.12,2.03,1.99,2.03,10.58,1.81,2.49,44.03,2.22,2.88
433,2015-01-19,01-02,108.25,55.67,52.96,8.2859791e-05,0.000220351603,0.000159542605,39.99,38.86,38.12,10.79,10.49,10.29,0.03,0.03,0.03,0.12,0.12,0.12,2.14,2.08,2.04,11.16,1.89,1.48,44.03,2.22,0.89
434,2015-01-19,02-03,106.08,53.22,50.47,7.2915975e-05,0.000203927662,0.000150983397,38.42,37.18,36.42,9.98,9.66,9.46,0.03,0.03,0.03,0.13,0.12,0.12,2.17,2.1,2.06,11.33,1.91,1.49,44.03,2.22,0.89
435,2015-01-19,03-04,105.67,51.63,48.48,6.8520127e-05,0.000194128246,0.000143341757,36.19,34.6,33.6,10.93,10.45,10.15,0.03,0.03,0.03,0.13,0.13,0.12,2.31,2.21,2.14,12.05,2.0,1.56,44.03,2.22,0.89
436,2015-01-19,04-05,105.73,51.15,47.79,6.6682591e-05,0.00019128278,0.000137190521,35.48,33.74,32.62,11.27,10.72,10.37,0.03,0.03,0.03,0.14,0.13,0.13,2.38,2.26,2.18,12.4,2.05,1.59,44.03,2.22,0.89
437,2015-01-19,05-06,110.09,55.22,51.69,6.7665643e-05,0.000200721236,0.000137456432,39.54,37.58,36.3,11.51,10.94,10.57,0.03,0.03,0.03,0.14,0.13,0.13,2.39,2.27,2.19,12.45,2.06,1.59,44.03,2.22,0.89
438,2015-01-19,06-07,118.67,63.17,59.33,7.8598375e-05,0.000207851784,0.000145248624,49.98,47.41,45.77,9.52,9.03,8.72,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
439,2015-01-19,07-08,131.04,75.14,80.8,0.000107005287,0.000212233234,0.000162578557,65.01,61.78,65.37,7.01,6.66,7.05,0.03,0.03,0.03,0.14,0.13,0.14,2.38,2.27,2.4,12.44,2.06,2.94,44.03,2.22,2.88
440,2015-01-19,08-09,137.2,80.9,87.02,0.000130984103,0.000160763421,0.000118105685,71.66,68.06,72.12,6.46,6.14,6.5,0.03,0.03,0.03,0.14,0.13,0.14,2.39,2.27,2.41,12.48,2.06,2.95,44.03,2.22,2.88
441,2015-01-19,09-10,145.5,88.96,95.44,0.000148344181,0.000129358655,6.9557655e-05,81.95,77.93,82.46,4.58,4.35,4.6,0.03,0.03,0.03,0.14,0.13,0.14,2.38,2.26,2.39,12.4,2.05,2.93,44.03,2.22,2.88
442,2015-01-19,10-11,145.1,88.67,95.07,0.000165063033,0.00012284626,7.2441923e-05,81.93,77.96,82.45,4.25,4.04,4.27,0.03,0.03,0.03,0.14,0.13,0.14,2.37,2.25,2.38,12.36,2.05,2.92,44.03,2.22,2.88
443,2015-01-19,11-12,144.62,88.22,94.59,0.000169686951,0.000107671792,7.1281912e-05,81.44,77.5,81.96,4.26,4.05,4.28,0.03,0.03,0.03,0.14,0.13,0.14,2.37,2.25,2.38,12.35,2.04,2.92,44.03,2.22,2.88
444,2015-01-19,12-13,131.65,150.73,82.02,0.000171426412,8.1195845e-05,6.9891691e-05,69.15,69.74,69.44,4.59,4.63,4.61,0.03,0.03,0.03,0.13,0.13,0.13,2.21,2.23,2.22,11.52,11.97,2.72,44.03,62.01,2.88
445,2015-01-19,13-14,128.03,147.15,147.15,0.000172170326,8.0885831e-05,6.7610611e-05,64.94,65.55,65.55,5.09,5.14,5.14,0.03,0.03,0.03,0.13,0.13,0.13,2.22,2.24,2.24,11.59,12.05,12.05,44.03,62.01,62.01
446,2015-01-19,14-15,118.07,136.98,136.98,0.000161481146,7.859453e-05,6.1272268e-05,54.63,55.06,55.06,5.78,5.82,5.82,0.03,0.03,0.03,0.13,0.13,0.13,2.17,2.18,2.18,11.31,11.75,11.75,44.03,62.01,62.01
447,2015-01-19,15-16,118.41,137.39,137.39,0.000151752811,7.5360778e-05,5.4599464e-05,54.8,55.27,55.27,5.84,5.9,5.9,0.03,0.03,0.03,0.13,0.13,0.13,2.18,2.2,2.2,11.4,11.85,11.85,44.03,62.01,62.01
448,2015-01-19,16-17,126.92,145.96,145.96,0.000152973306,7.3538852e-05,4.8763684e-05,63.61,64.15,64.15,5.37,5.42,5.42,0.03,0.03,0.03,0.13,0.13,0.13,2.21,2.23,2.23,11.54,11.99,11.99,44.03,62.01,62.01
449,2015-01-19,17-18,133.82,152.85,152.85,0.000163753291,7.7341903e-05,5.5016211e-05,70.79,71.34,71.34,5.18,5.22,5.22,0.03,0.03,0.03,0.13,0.13,0.13,2.2,2.21,2.21,11.47,11.91,11.91,44.03,62.01,62.01
450,2015-01-19,18-19,145.49,164.85,164.85,0.00018324356,0.000140013503,0.000133161,80.36,81.17,81.17,6.96,7.03,7.03,0.03,0.03,0.03,0.13,0.13,0.13,2.25,2.27,2.27,11.74,12.21,12.21,44.03,62.01,62.01
451,2015-01-19,19-20,149.31,168.71,168.71,0.000196824725,0.000188169534,0.000227754563,84.64,85.48,85.48,6.35,6.41,6.41,0.03,0.03,0.03,0.13,0.13,0.13,2.27,2.3,2.3,11.86,12.34,12.34,44.03,62.01,62.01
452,2015-01-19,20-21,147.46,166.76,166.76,0.000197922465,0.000196078626,0.000223248997,82.8,83.56,83.56,6.44,6.5,6.5,0.03,0.03,0.03,0.13,0.13,0.13,2.26,2.28,2.28,11.77,12.24,12.24,44.03,62.01,62.01
453,2015-01-19,21-22,139.52,158.6,158.6,0.000191336614,0.000199510769,0.000211133985,75.0,75.59,75.59,6.97,7.03,7.03,0.03,0.03,0.03,0.12,0.13,0.13,2.15,2.17,2.17,11.22,11.65,11.65,44.03,62.01,62.01
454,2015-01-19,22-23,130.66,77.74,149.52,0.000166051612,0.000241691991,0.000178742078,67.97,66.21,68.39,5.37,5.23,5.41,0.03,0.03,0.03,0.12,0.12,0.12,2.11,2.06,2.13,11.03,1.87,11.43,44.03,2.22,62.01
455,2015-01-19,23-24,126.95,73.66,77.45,0.000134951255,0.000249153394,0.000173627777,64.61,62.7,64.84,4.75,4.61,4.77,0.03,0.03,0.03,0.12,0.12,0.13,2.16,2.09,2.16,11.25,1.9,2.65,44.03,2.22,2.88
456,2015-01-20,00-01,119.14,65.77,69.5,0.000104337869,0.00023712695,0.000158953144,54.94,53.14,55.13,6.44,6.23,6.46,0.03,0.03,0.03,0.13,0.12,0.13,2.18,2.11,2.19,11.4,1.92,2.69,44.03,2.22,2.88
457,2015-01-20,01-02,115.5,62.15,59.07,8.3978745e-05,0.000219463996,0.000163098366,50.04,48.37,47.25,7.63,7.37,7.2,0.03,0.03,0.03,0.13,0.12,0.12,2.2,2.12,2.07,11.46,1.93,1.51,44.03,2.22,0.89
458,2015-01-20,02-03,119.92,64.73,61.02,7.4916951e-05,0.000202614771,0.000154245332,53.22,50.64,49.03,7.81,7.43,7.19,0.03,0.03,0.03,0.14,0.13,0.13,2.36,2.25,2.18,12.33,2.04,1.58,44.03,2.22,0.89
459,2015-01-20,03-04,117.84,62.46,58.69,7.0285301e-05,0.000192568562,0.000145575578,51.26,48.64,46.99,7.48,7.1,6.86,0.03,0.03,0.03,0.14,0.13,0.13,2.4,2.27,2.2,12.51,2.06,1.6,44.03,2.22,0.89
460,2015-01-20,04-05,117.37,61.93,58.14,6.8586056e-05,0.000190911333,0.000140938983,50.69,48.07,46.41,7.51,7.13,6.88,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
461,2015-01-20,05-06,120.35,64.76,60.87,6.9913549e-05,0.000199781043,0.000142384458,54.03,51.24,49.47,7.16,6.79,6.55,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
462,2015-01-20,06-07,126.79,70.87,66.76,8.1432351e-05,0.000207147469,0.000147139885,60.92,57.77,55.78,6.71,6.36,6.14,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
463,2015-01-20,07-08,145.17,88.48,95.05,0.000111406052,0.000213072396,0.000164895806,81.32,77.22,81.83,4.79,4.55,4.82,0.03,0.03,0.03,0.14,0.13,0.14,2.39,2.27,2.4,12.47,2.06,2.95,44.03,2.22,2.88
464,2015-01-20,08-09,150.69,93.81,100.63,0.000137311408,0.000163024342,0.000117816573,85.73,81.47,86.27,5.93,5.64,5.97,0.03,0.03,0.03,0.14,0.13,0.14,2.38,2.27,2.4,12.44,2.06,2.94,44.03,2.22,2.88
465,2015-01-20,09-10,153.6,96.68,103.53,0.000154302921,0.000130930223,6.8479819e-05,89.64,85.24,90.14,5.01,4.76,5.04,0.03,0.03,0.03,0.14,0.13,0.14,2.37,2.26,2.39,12.38,2.05,2.92,44.03,2.22,2.88
466,2015-01-20,10-11,162.64,104.88,112.59,0.000169205485,0.000123125953,7.392037e-05,98.64,93.54,99.25,4.88,4.63,4.91,0.03,0.03,0.03,0.14,0.13,0.14,2.4,2.28,2.42,12.53,2.07,2.96,44.03,2.22,2.88
467,2015-01-20,11-12,158.03,100.89,107.97,0.000171387756,0.000106634806,7.182351e-05,94.19,89.57,94.71,4.87,4.63,4.89,0.03,0.03,0.03,0.14,0.13,0.14,2.38,2.26,2.39,12.4,2.05,2.93,44.03,2.22,2.88
468,2015-01-20,12-13,144.83,164.11,95.29,0.000173352218,8.1389711e-05,6.7197283e-05,82.16,82.93,82.58,4.69,4.74,4.72,0.03,0.03,0.03,0.13,0.13,0.13,2.22,2.24,2.23,11.57,12.03,2.73,44.03,62.01,2.88
469,2015-01-20,13-14,142.72,161.89,161.89,0.000174228247,8.1792312e-05,6.3678258e-05,80.02,80.69,80.69,4.68,4.72,4.72,0.03,0.03,0.03,0.13,0.13,0.13,2.22,2.24,2.24,11.61,12.06,12.06,44.03,62.01,62.01
470,2015-01-20,14-15,137.45,156.43,156.43,0.000163280623,8.0196138e-05,5.9324668e-05,74.53,75.05,75.05,5.29,5.33,5.33,0.03,0.03,0.03,0.12,0.13,0.13,2.16,2.18,2.18,11.28,11.71,11.71,44.03,62.01,62.01
471,2015-01-20,15-16,139.13,158.28,158.28,0.000154904443,7.6124989e-05,5.6748974e-05,75.79,76.44,76.44,5.45,5.5,5.5,0.03,0.03,0.03,0.13,0.13,0.13,2.2,2.22,2.22,11.5,11.95,11.95,44.03,62.01,62.01
472,2015-01-20,16-17,141.68,160.92,160.92,0.000157365548,7.4533181e-05,5.3572767e-05,78.56,79.28,79.28,5.06,5.1,5.1,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.65,12.11,12.11,44.03,62.01,62.01
473,2015-01-20,17-18,145.6,164.8,164.8,0.00016998245,7.9168632e-05,5.9488006e-05,79.1,79.78,79.78,8.58,8.66,8.66,0.03,0.03,0.03,0.13,0.13,0.13,2.21,2.23,2.23,11.52,11.97,11.97,44.03,62.01,62.01
474,2015-01-20,18-19,148.41,167.63,167.63,0.00018888216,0.000141501998,0.000142283814,82.23,82.92,82.92,8.14,8.21,8.21,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.63,12.08,12.08,44.03,62.01,62.01
475,2015-01-20,19-20,149.72,169.05,169.05,0.000199754767,0.000186301407,0.00022470482,83.79,84.57,84.57,7.87,7.94,7.94,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.65,12.11,12.11,44.03,62.01,62.01
476,2015-01-20,20-21,147.58,166.88,166.88,0.000199642946,0.000194246877,0.000225182821,81.48,82.24,82.24,8.06,8.13,8.13,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.63,12.09,12.09,44.03,62.01,62.01
477,2015-01-20,21-22,139.6,158.52,158.52,0.000191249895,0.000197676689,0.00021223883,73.81,74.27,74.27,8.41,8.46,8.46,0.03,0.03,0.03,0.12,0.12,0.12,2.12,2.14,2.14,11.08,11.48,11.48,44.03,62.01,62.01
478,2015-01-20,22-23,132.63,79.85,151.43,0.00016744579,0.000240409273,0.000182718942,70.27,68.57,70.65,5.15,5.03,5.18,0.03,0.03,0.03,0.12,0.12,0.12,2.1,2.05,2.11,10.94,1.86,11.33,44.03,2.22,62.01
479,2015-01-20,23-24,127.39,74.13,77.94,0.000136265507,0.000247958611,0.000178591349,65.71,63.75,65.94,4.16,4.04,4.18,0.03,0.03,0.03,0.12,0.12,0.12,2.15,2.08,2.15,11.2,1.89,2.64,44.03,2.22,2.88
480,2015-01-21,00-01,132.12,78.79,82.7,0.000104541258,0.000237022668,0.000159236138,67.95,65.98,68.19,6.67,6.48,6.7,0.03,0.03,0.03,0.12,0.12,0.12,2.14,2.08,2.15,11.18,1.89,2.63,44.03,2.22,2.88
481,2015-01-21,01-02,122.89,68.98,65.69,8.4053531e-05,0.000219287537,0.000163269658,56.01,53.98,52.69,8.88,8.56,8.35,0.03,0.03,0.03,0.13,0.12,0.12,2.22,2.14,2.09,11.59,1.94,1.52,44.03,2.22,0.89
482,2015-01-21,02-03,126.79,71.03,67.02,7.4974485e-05,0.000202443378,0.000154394336,58.39,55.45,53.61,9.34,8.87,8.58,0.03,0.03,0.03,0.14,0.13,0.13,2.39,2.27,2.19,12.47,2.06,1.59,44.03,2.22,0.89
483,2015-01-21,03-04,123.93,68.16,64.15,7.0343737e-05,0.0001924099,0.000145722596,55.95,53.06,51.23,8.82,8.36,8.08,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
484,2015-01-21,04-05,121.73,66.07,62.13,6.8638754e-05,0.000190749906,0.000141075197,53.71,50.94,49.18,8.86,8.4,8.11,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
485,2015-01-21,05-06,122.66,66.96,62.99,6.9900113e-05,0.000199545947,0.000142427661,54.72,51.9,50.1,8.78,8.33,8.04,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
486,2015-01-21,06-07,126.26,70.37,66.28,8.1417755e-05,0.000206904616,0.000147185835,58.71,55.69,53.76,8.38,7.95,7.68,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
487,2015-01-21,07-08,140.95,84.47,90.81,0.000111343059,0.000212794255,0.000164903364,75.8,71.99,76.28,6.09,5.78,6.13,0.03,0.03,0.03,0.14,0.13,0.14,2.39,2.27,2.4,12.47,2.06,2.95,44.03,2.22,2.88
488,2015-01-21,08-09,145.28,88.59,95.17,0.000137135553,0.000162771308,0.00011776379,79.22,75.23,79.72,7.0,6.65,7.05,0.03,0.03,0.03,0.14,0.13,0.14,2.39,2.27,2.4,12.47,2.06,2.95,44.03,2.22,2.88
489,2015-01-21,09-10,147.05,90.53,96.96,0.000154022807,0.000130702846,6.8423855e-05,82.7,78.7,83.16,5.43,5.16,5.46,0.03,0.03,0.03,0.14,0.13,0.14,2.37,2.25,2.38,12.35,2.04,2.92,44.03,2.22,2.88
490,2015-01-21,10-11,150.95,93.79,100.8,0.000168828091,0.000122894513,7.3838785e-05,86.72,82.25,87.26,5.07,4.81,5.1,0.03,0.03,0.03,0.14,0.13,0.14,2.41,2.28,2.42,12.56,2.07,2.97,44.03,2.22,2.88
491,2015-01-21,11-12,146.38,89.64,96.21,0.000170960001,0.00010642461,7.1731082e-05,82.5,78.34,82.95,4.85,4.6,4.87,0.03,0.03,0.03,0.14,0.13,0.14,2.39,2.27,2.4,12.45,2.06,2.94,44.03,2.22,2.88
492,2015-01-21,12-13,132.51,151.6,82.84,0.00017291789,8.1229008e-05,6.7110361e-05,69.68,70.27,69.97,4.86,4.9,4.88,0.03,0.03,0.03,0.13,0.13,0.13,2.22,2.24,2.23,11.57,12.02,2.73,44.03,62.01,2.88
493,2015-01-21,13-14,125.87,144.91,144.91,0.000173800247,8.1632195e-05,6.359804e-05,62.28,62.81,62.81,5.57,5.62,5.62,0.03,0.03,0.03,0.13,0.13,0.13,2.22,2.24,2.24,11.61,12.06,12.06,44.03,62.01,62.01
494,2015-01-21,14-15,116.65,135.48,135.48,0.000162817747,8.002868e-05,5.9234439e-05,52.14,52.5,52.5,6.87,6.92,6.92,0.03,0.03,0.03,0.13,0.13,0.13,2.16,2.18,2.18,11.29,11.72,11.72,44.03,62.01,62.01
495,2015-01-21,15-16,118.09,137.06,137.06,0.000154452162,7.5963802e-05,5.6659336e-05,53.02,53.47,53.47,7.12,7.18,7.18,0.03,0.03,0.03,0.13,0.13,0.13,2.21,2.23,2.23,11.55,12.0,12.0,44.03,62.01,62.01
496,2015-01-21,16-17,119.36,138.4,138.4,0.000156945802,7.4381855e-05,5.3497482e-05,55.22,55.73,55.73,6.05,6.11,6.11,0.03,0.03,0.03,0.13,0.13,0.13,2.24,2.26,2.26,11.67,12.13,12.13,44.03,62.01,62.01
497,2015-01-21,17-18,129.43,148.5,148.5,0.000169544481,7.9010378e-05,5.940814e-05,65.29,65.85,65.85,6.22,6.27,6.27,0.03,0.03,0.03,0.13,0.13,0.13,2.21,2.23,2.23,11.53,11.98,11.98,44.03,62.01,62.01
498,2015-01-21,18-19,135.64,154.83,154.83,0.000188290486,0.000141192011,0.000142038181,70.99,71.65,71.65,6.62,6.68,6.68,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.62,12.08,12.08,44.03,62.01,62.01
499,2015-01-21,19-20,134.23,153.4,153.4,0.000199282138,0.000185942493,0.000224435762,69.62,70.26,70.26,6.53,6.59,6.59,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.66,12.12,12.12,44.03,62.01,62.01
500,2015-01-21,20-21,129.91,148.98,148.98,0.000199278343,0.000193908823,0.000224997111,65.51,66.06,66.06,6.34,6.39,6.39,0.03,0.03,0.03,0.13,0.13,0.13,2.23,2.25,2.25,11.65,12.1,12.1,44.03,62.01,62.01
501,2015-01-21,21-22,115.24,134.07,134.07,0.000190833137,0.000197308625,0.00021201211,50.97,51.34,51.34,6.9,6.95,6.95,0.03,0.03,0.03,0.12,0.12,0.12,2.12,2.14,2.14,11.07,11.48,11.48,44.03,62.01,62.01
502,2015-01-21,22-23,110.88,58.57,129.56,0.00016717576,0.000240008598,0.000182595204,47.31,46.12,47.56,6.35,6.19,6.38,0.03,0.03,0.03,0.12,0.12,0.12,2.1,2.05,2.11,10.95,1.86,11.34,44.03,2.22,62.01
503,2015-01-21,23-24,107.0,54.32,57.45,0.000136166059,0.000247620721,0.000178579166,44.4,43.08,44.55,5.05,4.9,5.06,0.03,0.03,0.03,0.12,0.12,0.12,2.15,2.09,2.16,11.22,1.89,2.64,44.03,2.22,2.88
504,2015-01-22,00-01,108.99,56.39,59.5,0.000104453159,0.000236876379,0.000159161094,45.43,44.16,45.59,6.08,5.91,6.1,0.03,0.03,0.03,0.12,0.12,0.12,2.14,2.08,2.15,11.16,1.89,2.63,44.03,2.22,2.88
505,2015-01-22,01-02,110.62,57.15,54.09,8.4066493e-05,0.000219227661,0.000163305056,45.43,43.78,42.7,7.18,6.92,6.75,0.03,0.03,0.03,0.13,0.12,0.12,2.22,2.14,2.09,11.61,1.94,1.52,44.03,2.22,0.89
506,2015-01-22,02-03,113.97,58.71,55.03,7.4955065e-05,0.00020235923,0.000154383779,47.28,44.85,43.29,7.53,7.14,6.89,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
507,2015-01-22,03-04,109.77,54.73,51.19,7.0350341e-05,0.000192353376,0.000145748136,42.24,40.06,38.68,8.37,7.94,7.66,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
508,2015-01-22,04-05,109.16,54.15,50.62,6.8628276e-05,0.00019067763,0.000141075913,42.11,39.94,38.56,7.88,7.48,7.22,0.03,0.03,0.03,0.14,0.13,0.13,2.41,2.28,2.2,12.56,2.07,1.6,44.03,2.22,0.89
