,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC,CCVGEN,CCVNOC,CCVVHC
3562,2020-05-28,11-12,85.78,38.56,40.7,0.000109783023,7.8055304e-05,7.2743832e-05,32.83,31.93,32.95,1.92,1.87,1.93,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.24,0.89,1.23,44.03,2.22,2.88,1.53,1.43,1.48
3563,2020-05-28,12-13,86.04,38.8,40.95,0.0001138054,7.8159161e-05,7.2842168e-05,33.11,32.2,33.23,1.89,1.84,1.9,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.24,0.89,1.23,44.03,2.22,2.88,1.54,1.43,1.48
3564,2020-05-28,13-14,86.23,104.64,104.64,0.000120089293,7.9696335e-05,7.1763087e-05,33.4,33.61,33.61,1.82,1.83,1.83,0.03,0.03,0.03,0.15,0.16,0.16,0.05,0.05,0.05,5.22,5.42,5.42,44.03,62.01,62.01,1.54,1.55,1.55
3565,2020-05-28,14-15,85.95,104.39,104.39,0.000116610248,7.7283619e-05,6.8726925e-05,32.96,33.2,33.2,1.95,1.96,1.96,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.24,5.44,5.44,44.03,62.01,62.01,1.54,1.55,1.55
3566,2020-05-28,15-16,85.46,103.9,103.9,0.000107346309,7.0824053e-05,6.474498e-05,32.47,32.7,32.7,1.93,1.95,1.95,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.46,5.46,44.03,62.01,62.01,1.53,1.55,1.55
3567,2020-05-28,16-17,85.66,104.1,104.1,0.000103203518,6.7498474e-05,6.3052259e-05,32.63,32.86,32.86,1.98,1.99,1.99,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.46,5.46,44.03,62.01,62.01,1.54,1.55,1.55
3568,2020-05-28,17-18,86.03,104.44,104.44,0.00010484409,6.8235659e-05,6.4320746e-05,33.02,33.23,33.23,1.96,1.97,1.97,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.25,5.44,5.44,44.03,62.01,62.01,1.54,1.55,1.55
3569,2020-05-28,18-19,86.03,104.44,104.44,0.000106878351,6.9706468e-05,6.6062177e-05,33.05,33.25,33.25,1.91,1.92,1.92,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.27,5.46,5.46,44.03,62.01,62.01,1.54,1.55,1.55
3570,2020-05-28,19-20,86.78,105.23,105.23,0.000111257804,7.3060366e-05,6.9889645e-05,33.83,34.06,34.06,1.85,1.86,1.86,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.29,5.49,5.49,44.03,62.01,62.01,1.56,1.57,1.57
3571,2020-05-28,20-21,87.07,105.56,105.56,0.000121983241,8.1012173e-05,7.5291571e-05,34.32,34.59,34.59,1.62,1.63,1.63,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.31,5.51,5.51,44.03,62.01,62.01,1.56,1.58,1.58
3572,2020-05-28,21-22,88.05,106.54,106.54,0.000135837412,0.000109597511,0.000105159302,35.32,35.59,35.59,1.56,1.58,1.58,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.32,5.53,5.53,44.03,62.01,62.01,1.58,1.6,1.6
3573,2020-05-28,22-23,88.27,106.77,106.77,0.000126334605,0.000124730709,0.000141778643,35.43,35.71,35.71,1.62,1.63,1.63,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.36,5.57,5.57,44.03,62.01,62.01,1.59,1.61,1.61
3574,2020-05-28,23-24,87.98,40.23,42.77,0.000100966432,0.000114393406,0.000130333437,34.72,33.51,34.87,1.95,1.88,1.96,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.44,0.91,1.28,44.03,2.22,2.88,1.6,1.48,1.54
3575,2020-05-29,00-01,95.87,47.65,50.64,7.79271e-05,9.555392e-05,0.000120292003,41.66,40.09,41.84,2.69,2.59,2.7,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.51,0.92,1.3,44.03,2.22,2.88,1.73,1.6,1.68
3576,2020-05-29,01-02,95.86,47.54,44.85,6.3639203e-05,8.4653312e-05,0.000137660029,41.51,39.88,38.84,2.79,2.68,2.61,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.55,0.93,0.72,44.03,2.22,0.89,1.74,1.6,1.56
3577,2020-05-29,02-03,95.88,47.56,44.87,5.6011653e-05,7.7951659e-05,0.000136846225,41.24,39.63,38.6,3.07,2.95,2.87,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.56,0.93,0.72,44.03,2.22,0.89,1.74,1.6,1.56
3578,2020-05-29,03-04,96.47,48.13,45.42,5.2712226e-05,7.4770242e-05,0.000131364353,41.27,39.65,38.62,3.62,3.48,3.39,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.56,0.93,0.72,44.03,2.22,0.89,1.75,1.61,1.57
3579,2020-05-29,04-05,96.7,48.35,45.64,5.1683814e-05,7.3616966e-05,0.000123351461,41.52,39.89,38.85,3.61,3.46,3.37,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.55,0.93,0.72,44.03,2.22,0.89,1.75,1.61,1.57
3580,2020-05-29,05-06,96.45,48.2,45.53,5.2957405e-05,7.4377308e-05,0.000116754846,41.45,39.88,38.87,3.47,3.34,3.25,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.52,0.92,0.72,44.03,2.22,0.89,1.74,1.61,1.57
3581,2020-05-29,06-07,95.65,47.55,44.96,6.081779e-05,7.3244939e-05,0.000109850037,41.26,39.76,38.82,2.94,2.83,2.76,0.03,0.03,0.03,0.16,0.16,0.15,0.05,0.05,0.04,5.46,0.92,0.71,44.03,2.22,0.89,1.72,1.59,1.55
3582,2020-05-29,07-08,94.43,46.51,49.27,7.9583802e-05,6.4009836e-05,7.0136358e-05,40.27,38.89,40.44,2.78,2.69,2.8,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.42,0.91,1.28,44.03,2.22,2.88,1.69,1.57,1.64
3583,2020-05-29,08-09,91.86,44.41,46.77,9.4979923e-05,7.2672685e-05,7.2266935e-05,38.73,37.64,38.86,1.98,1.92,1.99,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.26,0.89,1.24,44.03,2.22,2.88,1.63,1.52,1.57
3584,2020-05-29,09-10,91.33,44.0,46.29,0.000101971416,7.5750952e-05,7.4175075e-05,38.46,37.44,38.6,1.78,1.73,1.79,0.03,0.03,0.03,0.15,0.15,0.16,0.05,0.04,0.05,5.22,0.88,1.23,44.03,2.22,2.88,1.61,1.51,1.56
3585,2020-05-29,10-11,90.67,43.35,45.61,0.000108026572,7.7830946e-05,7.4755062e-05,37.99,36.98,38.13,1.59,1.55,1.6,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.23,0.88,1.23,44.03,2.22,2.88,1.61,1.5,1.55
3586,2020-05-29,11-12,90.72,43.36,45.65,0.000109820364,7.7232378e-05,7.4017241e-05,38.06,37.02,38.19,1.56,1.52,1.57,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.24,0.89,1.23,44.03,2.22,2.88,1.61,1.5,1.55
3587,2020-05-29,12-13,91.29,43.92,46.23,0.000113578956,7.7278699e-05,7.4015979e-05,38.59,37.53,38.73,1.59,1.55,1.6,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.24,0.89,1.23,44.03,2.22,2.88,1.62,1.51,1.56
3588,2020-05-29,13-14,91.35,109.84,109.84,0.00011954223,7.8630723e-05,7.3329852e-05,38.7,38.98,38.98,1.56,1.57,1.57,0.03,0.03,0.03,0.15,0.16,0.16,0.05,0.05,0.05,5.22,5.42,5.42,44.03,62.01,62.01,1.61,1.63,1.63
3589,2020-05-29,14-15,90.78,109.22,109.22,0.000117041339,7.6836263e-05,7.0302384e-05,38.01,38.25,38.25,1.65,1.66,1.66,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.25,5.44,5.44,44.03,62.01,62.01,1.61,1.62,1.62
3590,2020-05-29,15-16,90.21,108.69,108.69,0.000108477886,7.0968628e-05,6.6747102e-05,37.43,37.69,37.69,1.66,1.67,1.67,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.46,5.46,44.03,62.01,62.01,1.6,1.62,1.62
3591,2020-05-29,16-17,89.43,107.86,107.86,0.000104052679,6.7646796e-05,6.4980393e-05,36.62,36.84,36.84,1.71,1.72,1.72,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.45,5.45,44.03,62.01,62.01,1.59,1.6,1.6
3592,2020-05-29,17-18,89.21,107.64,107.64,0.000104798873,6.7961378e-05,6.5796659e-05,36.38,36.6,36.6,1.74,1.75,1.75,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.26,5.45,5.45,44.03,62.01,62.01,1.59,1.6,1.6
3593,2020-05-29,18-19,85.4,103.84,103.84,0.000105652182,6.8901693e-05,6.6775178e-05,32.47,32.7,32.7,1.86,1.87,1.87,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.27,5.47,5.47,44.03,62.01,62.01,1.53,1.55,1.55
3594,2020-05-29,19-20,85.19,103.67,103.67,0.000107327881,7.0756677e-05,6.8816513e-05,32.77,33.03,33.03,1.34,1.35,1.35,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.29,5.5,5.5,44.03,62.01,62.01,1.53,1.55,1.55
3595,2020-05-29,20-21,87.57,106.06,106.06,0.000113182613,7.5530934e-05,7.2006781e-05,35.34,35.62,35.62,1.07,1.08,1.08,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.32,5.52,5.52,44.03,62.01,62.01,1.57,1.59,1.59
3596,2020-05-29,21-22,90.02,108.49,108.49,0.000125523877,0.000101714028,0.000102740357,37.8,38.06,38.06,1.02,1.03,1.03,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.32,5.52,5.52,44.03,62.01,62.01,1.61,1.63,1.63
3597,2020-05-29,22-23,89.62,108.13,108.13,0.00012033465,0.000117596382,0.000140447976,37.25,37.54,37.54,1.13,1.13,1.13,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.37,5.58,5.58,44.03,62.01,62.01,1.61,1.63,1.63
3598,2020-05-29,23-24,88.12,40.32,42.9,0.000101454082,0.00011153616,0.000132808771,35.47,34.21,35.63,1.32,1.27,1.32,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.45,0.91,1.28,44.03,2.22,2.88,1.61,1.48,1.55
3599,2020-05-30,00-01,95.1,46.86,49.89,8.247368e-05,0.000101957896,0.000122878437,40.83,39.26,41.04,2.74,2.63,2.75,0.03,0.03,0.03,0.16,0.16,0.17,0.05,0.05,0.05,5.54,0.93,1.31,44.03,2.22,2.88,1.73,1.59,1.67
3600,2020-05-30,01-02,94.8,46.43,43.77,6.803949e-05,9.1024961e-05,0.000137783511,40.34,38.7,37.7,2.87,2.75,2.68,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.58,0.93,0.73,44.03,2.22,0.89,1.73,1.59,1.55
3601,2020-05-30,02-03,94.46,46.11,43.42,5.9286728e-05,8.344354e-05,0.000136730451,39.97,38.35,37.33,2.9,2.78,2.71,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.59,0.93,0.73,44.03,2.22,0.89,1.73,1.59,1.54
3602,2020-05-30,03-04,94.55,46.19,43.5,5.4703735e-05,7.9112719e-05,0.000130288063,39.97,38.35,37.32,2.99,2.87,2.79,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.6,0.93,0.73,44.03,2.22,0.89,1.73,1.59,1.54
3603,2020-05-30,04-05,94.53,46.17,43.44,5.2713761e-05,7.7081056e-05,0.000122338515,39.91,38.29,37.23,3.03,2.9,2.82,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.6,0.93,0.73,44.03,2.22,0.89,1.73,1.59,1.54
3604,2020-05-30,05-06,94.62,46.25,43.52,5.2575765e-05,7.702565e-05,0.00011615441,39.99,38.37,37.31,3.02,2.9,2.82,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.6,0.93,0.73,44.03,2.22,0.89,1.73,1.59,1.54
3605,2020-05-30,06-07,94.27,45.96,43.28,5.4767925e-05,7.1593013e-05,0.000105889015,39.76,38.18,37.16,2.93,2.81,2.74,0.03,0.03,0.03,0.17,0.16,0.15,0.05,0.05,0.05,5.58,0.93,0.73,44.03,2.22,0.89,1.72,1.59,1.54
3606,2020-05-30,07-08,90.38,42.27,45.12,6.1737499e-05,5.2357476e-05,5.8473831e-05,35.81,34.41,35.99,3.07,2.95,3.09,0.03,0.03,0.03,0.17,0.16,0.17,0.05,0.05,0.05,5.56,0.93,1.31,44.03,2.22,2.88,1.66,1.53,1.6
3607,2020-05-30,08-09,92.09,44.3,46.94,7.8814856e-05,6.1531873e-05,6.1038287e-05,38.36,37.08,38.53,2.41,2.33,2.42,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.4,0.91,1.27,44.03,2.22,2.88,1.66,1.53,1.6
3608,2020-05-30,09-10,89.87,42.29,44.76,9.9585054e-05,7.4860884e-05,7.0892615e-05,36.84,35.69,37.0,1.82,1.76,1.83,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.34,0.9,1.26,44.03,2.22,2.88,1.61,1.5,1.56
3609,2020-05-30,10-11,88.92,41.42,43.82,0.000112881432,8.2744323e-05,7.6728724e-05,34.47,33.42,34.62,3.27,3.17,3.29,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.32,0.9,1.25,44.03,2.22,2.88,1.59,1.48,1.54
3610,2020-05-30,11-12,88.52,41.03,43.38,0.000115750524,8.3219504e-05,7.7204924e-05,34.24,33.2,34.36,3.11,3.02,3.12,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.32,0.9,1.25,44.03,2.22,2.88,1.59,1.47,1.53
3611,2020-05-30,12-13,87.26,39.76,42.11,0.000117117659,8.1512023e-05,7.6240915e-05,32.2,31.19,32.31,3.9,3.78,3.91,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.04,0.05,5.32,0.9,1.25,44.03,2.22,2.88,1.57,1.46,1.51
3612,2020-05-30,13-14,89.64,108.11,108.11,0.000123361426,8.2298253e-05,7.544116e-05,34.21,34.44,34.44,4.28,4.31,4.31,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.3,5.5,5.5,44.03,62.01,62.01,1.6,1.62,1.62
3613,2020-05-30,14-15,87.55,106.01,106.01,0.000120888663,8.0331117e-05,7.2180086e-05,31.86,32.08,32.08,4.55,4.58,4.58,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.32,5.52,5.52,44.03,62.01,62.01,1.57,1.59,1.59
3614,2020-05-30,15-16,81.43,99.88,99.88,0.000106574074,7.1181026e-05,6.4730772e-05,25.79,25.99,25.99,4.54,4.57,4.57,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.36,5.56,5.56,44.03,62.01,62.01,1.49,1.5,1.5
3615,2020-05-30,16-17,80.04,98.47,98.47,9.7782312e-05,6.5382182e-05,6.1154308e-05,24.17,24.36,24.36,4.78,4.82,4.82,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.36,5.56,5.56,44.03,62.01,62.01,1.47,1.48,1.48
3616,2020-05-30,17-18,79.84,98.27,98.27,9.5398058e-05,6.3747964e-05,6.0203122e-05,24.44,24.63,24.63,4.34,4.37,4.37,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.34,5.54,5.54,44.03,62.01,62.01,1.46,1.48,1.48
3617,2020-05-30,18-19,82.68,101.1,101.1,9.5711779e-05,6.4139682e-05,6.1250174e-05,27.64,27.83,27.83,3.92,3.95,3.95,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.35,5.55,5.55,44.03,62.01,62.01,1.51,1.52,1.52
3618,2020-05-30,19-20,83.93,102.4,102.4,9.7322136e-05,6.5767025e-05,6.2875477e-05,28.98,29.2,29.2,3.8,3.83,3.83,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.37,5.57,5.57,44.03,62.01,62.01,1.53,1.54,1.54
3619,2020-05-30,20-21,88.64,107.18,107.18,0.00010368856,7.0532436e-05,6.6562499e-05,34.15,34.45,34.45,3.24,3.26,3.26,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.39,5.6,5.6,44.03,62.01,62.01,1.6,1.62,1.62
3620,2020-05-30,21-22,92.93,111.5,111.5,0.000117990134,9.8039417e-05,9.8260247e-05,38.51,38.85,38.85,3.09,3.11,3.11,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.39,5.61,5.61,44.03,62.01,62.01,1.67,1.68,1.68
3621,2020-05-30,22-23,93.59,112.16,112.16,0.000116042326,0.000117149556,0.000137926566,39.24,39.57,39.57,2.97,2.99,2.99,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.43,5.64,5.64,44.03,62.01,62.01,1.68,1.7,1.7
3622,2020-05-30,23-24,91.84,43.77,46.62,0.000100552394,0.000113034869,0.000129881098,36.8,35.42,36.99,3.57,3.43,3.59,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.52,0.92,1.3,44.03,2.22,2.88,1.67,1.54,1.62
3623,2020-05-31,00-01,92.89,44.59,47.61,8.3870338e-05,0.000103451511,0.000121439759,36.64,35.16,36.83,4.67,4.48,4.69,0.03,0.03,0.03,0.17,0.16,0.17,0.05,0.05,0.05,5.6,0.93,1.32,44.03,2.22,2.88,1.7,1.57,1.65
3624,2020-05-31,01-02,92.47,44.1,41.43,6.9606928e-05,9.266932e-05,0.000131472738,35.87,34.37,33.42,4.99,4.78,4.65,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.63,0.94,0.73,44.03,2.22,0.89,1.7,1.56,1.52
3625,2020-05-31,02-03,91.14,42.78,40.12,6.0134508e-05,8.4335068e-05,0.000128881291,33.67,32.24,31.33,5.86,5.61,5.45,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.65,0.94,0.73,44.03,2.22,0.89,1.68,1.55,1.5
3626,2020-05-31,03-04,92.08,43.65,40.96,5.4950164e-05,7.963146e-05,0.000123154201,32.95,31.52,30.63,7.5,7.17,6.97,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.66,0.94,0.73,44.03,2.22,0.89,1.7,1.56,1.51
3627,2020-05-31,04-05,91.76,43.37,40.7,5.2607037e-05,7.7314265e-05,0.000116804782,32.46,31.08,30.2,7.67,7.35,7.14,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.66,0.94,0.73,44.03,2.22,0.89,1.7,1.56,1.51
3628,2020-05-31,05-06,95.3,46.77,43.99,5.2014418e-05,7.7029041e-05,0.000111919325,36.58,35.02,34.03,7.05,6.75,6.56,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.65,0.94,0.73,44.03,2.22,0.89,1.75,1.6,1.56
3629,2020-05-31,06-07,94.47,46.06,43.3,5.3327383e-05,7.2114083e-05,0.00010398725,35.83,34.36,33.38,7.01,6.72,6.53,0.03,0.03,0.03,0.17,0.16,0.16,0.05,0.05,0.05,5.63,0.94,0.73,44.03,2.22,0.89,1.73,1.59,1.54
3630,2020-05-31,07-08,90.74,42.44,45.43,5.7473534e-05,5.0430254e-05,5.7051994e-05,31.83,30.5,31.99,7.33,7.02,7.36,0.03,0.03,0.03,0.17,0.16,0.17,0.05,0.05,0.05,5.63,0.94,1.33,44.03,2.22,2.88,1.68,1.54,1.62
3631,2020-05-31,08-09,85.66,37.87,40.41,7.0351898e-05,5.5784427e-05,5.5368486e-05,27.85,26.81,27.97,6.48,6.24,6.51,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.49,0.92,1.29,44.03,2.22,2.88,1.57,1.45,1.52
3632,2020-05-31,09-10,86.95,39.32,41.76,8.9870418e-05,6.8038231e-05,6.4170235e-05,30.33,29.32,30.46,5.36,5.18,5.38,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.41,0.91,1.28,44.03,2.22,2.88,1.58,1.46,1.52
3633,2020-05-31,10-11,89.14,41.45,43.98,0.000105700561,7.8098899e-05,7.1150642e-05,33.94,32.81,34.09,3.93,3.8,3.95,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.39,0.91,1.27,44.03,2.22,2.88,1.61,1.49,1.55
3634,2020-05-31,11-12,90.24,42.51,45.09,0.000112013758,8.1350687e-05,7.3711314e-05,34.92,33.75,35.07,4.04,3.9,4.06,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.39,0.91,1.27,44.03,2.22,2.88,1.63,1.51,1.57
3635,2020-05-31,12-13,90.58,42.8,45.38,0.000113573926,8.0007713e-05,7.260032e-05,35.38,34.17,35.5,3.9,3.76,3.91,0.03,0.03,0.03,0.16,0.15,0.16,0.05,0.05,0.05,5.4,0.91,1.27,44.03,2.22,2.88,1.63,1.51,1.58
3636,2020-05-31,13-14,92.83,111.36,111.36,0.000118209713,7.9501077e-05,7.0818877e-05,38.08,38.37,38.37,3.47,3.5,3.5,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.36,5.56,5.56,44.03,62.01,62.01,1.66,1.68,1.68
3637,2020-05-31,14-15,92.11,110.63,110.63,0.00011578633,7.7278579e-05,6.8618003e-05,37.22,37.51,37.51,3.6,3.62,3.62,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.37,5.58,5.58,44.03,62.01,62.01,1.65,1.67,1.67
3638,2020-05-31,15-16,87.14,105.66,105.66,0.000101232033,6.7874033e-05,6.1533183e-05,31.68,31.95,31.95,4.19,4.22,4.22,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.42,5.63,5.63,44.03,62.01,62.01,1.59,1.6,1.6
3639,2020-05-31,16-17,86.12,104.63,104.63,9.3203956e-05,6.2488076e-05,5.7865336e-05,30.34,30.6,30.6,4.52,4.56,4.56,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.42,5.63,5.63,44.03,62.01,62.01,1.57,1.59,1.59
3640,2020-05-31,17-18,86.23,104.7,104.7,9.103108e-05,6.0881858e-05,5.6897678e-05,30.49,30.72,30.72,4.48,4.52,4.52,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.42,5.63,5.63,44.03,62.01,62.01,1.57,1.59,1.59
3641,2020-05-31,18-19,89.93,108.43,108.43,9.3045289e-05,6.2124362e-05,5.8404791e-05,34.52,34.79,34.79,4.1,4.13,4.13,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.41,5.62,5.62,44.03,62.01,62.01,1.63,1.64,1.64
3642,2020-05-31,19-20,91.74,110.3,110.3,9.7793795e-05,6.5557483e-05,6.1379173e-05,36.9,37.22,37.22,3.5,3.53,3.53,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.42,5.63,5.63,44.03,62.01,62.01,1.65,1.67,1.67
3643,2020-05-31,20-21,94.96,113.54,113.54,0.00010920325,7.3497145e-05,6.7597314e-05,39.84,40.18,40.18,3.73,3.76,3.76,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.42,5.63,5.63,44.03,62.01,62.01,1.7,1.72,1.72
3644,2020-05-31,21-22,96.05,114.6,114.6,0.000126263486,0.000103762519,0.000102427011,41.51,41.83,41.83,3.18,3.21,3.21,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.38,5.59,5.59,44.03,62.01,62.01,1.71,1.73,1.73
3645,2020-05-31,22-23,96.56,115.16,115.16,0.000120280732,0.0001193431,0.000137826612,42.17,42.54,42.54,3.0,3.02,3.02,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.4,5.61,5.61,44.03,62.01,62.01,1.72,1.74,1.74
3646,2020-05-31,23-24,97.04,48.83,51.84,9.8764187e-05,0.000112501649,0.000129248848,42.16,40.6,42.34,3.38,3.25,3.39,0.03,0.03,0.03,0.16,0.16,0.16,0.05,0.05,0.05,5.49,0.92,1.29,44.03,2.22,2.88,1.75,1.61,1.69
3647,2020-06-01,00-01,114.98,65.13,69.69,0.000122900962,0.000196709029,0.000158064923,60.0,57.13,60.34,2.83,2.7,2.85,0.03,0.03,0.03,0.17,0.16,0.17,0.04,0.04,0.04,5.81,0.96,1.37,44.03,2.22,2.88,2.06,1.89,2.01
3648,2020-06-01,01-02,107.39,57.85,54.52,0.000101530789,0.000177994351,0.000171055662,51.62,49.12,47.52,3.71,3.53,3.42,0.03,0.03,0.03,0.17,0.16,0.16,0.04,0.04,0.03,5.83,0.96,0.75,44.03,2.22,0.89,1.95,1.79,1.73
3649,2020-06-01,02-03,99.25,50.11,47.04,8.5546596e-05,0.000160936018,0.000166873257,42.63,40.57,39.24,4.69,4.46,4.32,0.03,0.03,0.03,0.17,0.16,0.16,0.04,0.04,0.03,5.82,0.96,0.75,44.03,2.22,0.89,1.83,1.67,1.62
3650,2020-06-01,03-04,97.3,48.25,45.2,7.5645071e-05,0.000148979983,0.000159758631,40.24,38.29,37.02,5.14,4.9,4.73,0.03,0.03,0.03,0.17,0.16,0.16,0.04,0.04,0.03,5.84,0.97,0.75,44.03,2.22,0.89,1.8,1.65,1.59
3651,2020-06-01,04-05,97.13,48.09,45.08,7.0522076e-05,0.000143367185,0.000152593068,39.99,38.05,36.82,5.23,4.98,4.82,0.03,0.03,0.03,0.17,0.16,0.16,0.04,0.04,0.03,5.84,0.97,0.75,44.03,2.22,0.89,1.8,1.64,1.59
3652,2020-06-01,05-06,96.72,47.71,44.71,6.8777525e-05,0.000147073872,0.000145874004,39.59,37.67,36.44,5.25,4.99,4.83,0.03,0.03,0.03,0.17,0.16,0.16,0.04,0.04,0.03,5.82,0.96,0.75,44.03,2.22,0.89,1.79,1.64,1.58
3653,2020-06-01,06-07,97.75,48.88,45.98,7.0490454e-05,0.000149784964,0.000141246032,41.04,39.15,37.99,4.92,4.69,4.55,0.03,0.03,0.03,0.17,0.16,0.16,0.04,0.04,0.03,5.74,0.95,0.74,44.03,2.22,0.89,1.79,1.64,1.59
3654,2020-06-01,07-08,107.79,58.78,62.56,7.6605427e-05,0.000151480174,0.00013617319,52.39,50.19,52.64,3.59,3.44,3.6,0.03,0.03,0.03,0.17,0.16,0.17,0.04,0.03,0.04,5.63,0.94,1.33,44.03,2.22,2.88,1.93,1.78,1.87
3655,2020-06-01,08-09,106.6,58.26,61.49,9.0390841e-05,0.000133810244,0.000107572239,52.12,50.34,52.34,2.93,2.83,2.94,0.03,0.03,0.03,0.16,0.16,0.16,0.04,0.03,0.04,5.43,0.91,1.28,44.03,2.22,2.88,1.87,1.74,1.82
