,Dia,Hora,PCB,CYM,COF2TD,PMHPCB,PMHCYM,SAHPCB,SAHCYM,FOMPCB,FOMCYM,FOSPCB,FOSCYM,INTPCB,INTCYM,PCAPPCB,PCAPCYM,TEUPCB,TEUCYM,CCVPCB,CCVCYM,EDSRPCB,EDSRCYM,EDCGASPCB,EDCGASCYM
861,2022-02-05,21-22,333.86,333.86,0.000141554641,249.54,249.54,3.23,3.23,0.03,0.03,0.16,0.16,0.0,0.0,1.66,1.66,74.41,74.41,4.83,4.83,0.0,0.0,,
862,2022-02-05,22-23,282.21,330.45,0.000133787288,244.77,245.61,3.74,3.76,0.03,0.03,0.16,0.16,0.0,0.0,0.28,1.69,28.47,74.41,4.76,4.8,0.0,0.0,,
863,2022-02-05,23-24,279.84,279.84,0.000107568428,241.67,241.67,4.49,4.49,0.03,0.03,0.17,0.17,0.0,0.0,0.28,0.28,28.47,28.47,4.73,4.73,0.0,0.0,,
864,2022-02-06,00-01,295.26,295.26,9.19133e-05,281.06,281.06,5.64,5.64,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.33,5.33,0.0,0.0,,
865,2022-02-06,01-02,293.11,293.11,7.6596303e-05,278.8,278.8,5.77,5.77,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.3,5.3,0.0,0.0,,
866,2022-02-06,02-03,281.36,281.36,6.7974685e-05,267.16,267.16,5.84,5.84,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.13,5.13,0.0,0.0,,
867,2022-02-06,03-04,281.99,281.99,6.3863682e-05,267.51,267.51,6.11,6.11,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.14,5.14,0.0,0.0,,
868,2022-02-06,04-05,273.63,273.63,6.2087332e-05,259.41,259.41,5.98,5.98,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.02,5.02,0.0,0.0,,
869,2022-02-06,05-06,274.6,274.6,6.2625219e-05,260.5,260.5,5.85,5.85,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.03,5.03,0.0,0.0,,
870,2022-02-06,06-07,289.25,289.25,6.6473218e-05,275.06,275.06,5.71,5.71,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.24,5.24,0.0,0.0,,
871,2022-02-06,07-08,292.28,292.28,7.790825e-05,278.85,278.85,4.92,4.92,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.28,5.28,0.0,0.0,,
872,2022-02-06,08-09,310.97,310.97,9.1089924e-05,272.41,272.41,4.44,4.44,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.18,5.18,0.0,0.0,,
873,2022-02-06,09-10,263.8,263.8,9.7818149e-05,227.03,227.03,3.37,3.37,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,4.46,4.46,0.0,0.0,,
874,2022-02-06,10-11,291.79,243.89,0.000102973205,205.59,205.04,5.76,5.75,0.03,0.03,0.16,0.16,0.0,0.0,1.65,0.27,74.41,28.47,4.19,4.16,0.0,0.0,,
875,2022-02-06,11-12,292.21,292.21,0.00010546198,205.49,205.49,6.27,6.27,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.2,4.2,0.0,0.0,,
876,2022-02-06,12-13,292.3,292.3,0.000110020355,205.48,205.48,6.37,6.37,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.2,4.2,0.0,0.0,,
877,2022-02-06,13-14,286.3,286.3,0.000118061254,199.57,199.57,6.37,6.37,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.11,4.11,0.0,0.0,,
878,2022-02-06,14-15,235.62,283.69,0.000118131925,196.45,197.13,6.2,6.22,0.03,0.03,0.16,0.16,0.0,0.0,0.28,1.65,28.47,74.41,4.04,4.07,0.0,0.0,,
879,2022-02-06,15-16,236.11,236.11,0.000109410884,196.97,196.97,6.14,6.14,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,4.05,4.05,0.0,0.0,,
880,2022-02-06,16-17,241.55,241.55,0.00010531083,202.31,202.31,6.16,6.16,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,4.13,4.13,0.0,0.0,,
881,2022-02-06,17-18,246.22,246.22,0.000106568875,207.68,207.68,5.4,5.4,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,4.2,4.2,0.0,0.0,,
882,2022-02-06,18-19,338.05,289.79,0.000107551918,251.27,250.4,5.61,5.59,0.03,0.03,0.16,0.16,0.0,0.0,1.67,0.28,74.41,28.47,4.9,4.86,0.0,0.0,,
883,2022-02-06,19-20,354.13,354.13,0.0001096716,268.4,268.4,4.31,4.31,0.03,0.03,0.16,0.16,0.0,0.0,1.68,1.68,74.41,74.41,5.15,5.15,0.0,0.0,,
884,2022-02-06,20-21,364.36,364.36,0.000117050954,279.0,279.0,3.76,3.76,0.03,0.03,0.16,0.16,0.0,0.0,1.69,1.69,74.41,74.41,5.3,5.3,0.0,0.0,,
885,2022-02-06,21-22,385.32,385.32,0.000129927731,298.36,298.36,5.06,5.06,0.03,0.03,0.16,0.16,0.0,0.0,1.68,1.68,74.41,74.41,5.61,5.61,0.0,0.0,,
886,2022-02-06,22-23,336.93,385.35,0.000133043707,297.23,298.24,5.18,5.19,0.03,0.03,0.16,0.16,0.0,0.0,0.28,1.69,28.47,74.41,5.58,5.62,0.0,0.0,,
887,2022-02-06,23-24,322.33,322.33,0.000112928525,283.05,283.05,4.97,4.97,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.36,5.36,0.0,0.0,,
888,2022-02-07,00-01,330.02,330.02,0.000111780834,195.16,195.16,5.8,5.8,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.86,5.86,0.0,0.0,119.97,119.97
889,2022-02-07,01-02,335.52,335.52,9.7681279e-05,188.96,188.96,6.12,6.12,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.94,5.94,0.0,0.0,131.27,131.27
890,2022-02-07,02-03,351.36,351.36,8.6529436e-05,186.71,186.71,6.4,6.4,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.18,6.18,0.0,0.0,148.84,148.84
891,2022-02-07,03-04,356.33,356.33,7.980351e-05,181.72,181.72,6.96,6.96,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.26,6.26,0.0,0.0,158.17,158.17
892,2022-02-07,04-05,366.19,366.19,7.5928642e-05,184.78,184.78,7.33,7.33,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.41,6.41,0.0,0.0,164.45,164.45
893,2022-02-07,05-06,373.57,373.57,7.4186179e-05,187.78,187.78,6.61,6.61,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.52,6.52,0.0,0.0,169.43,169.43
894,2022-02-07,06-07,375.33,375.33,7.2820519e-05,188.74,188.74,6.74,6.74,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.55,6.55,0.0,0.0,170.08,170.08
895,2022-02-07,07-08,355.68,355.68,7.1944822e-05,174.33,174.33,7.37,7.37,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.25,6.25,0.0,0.0,164.5,164.5
896,2022-02-07,08-09,323.18,323.18,8.3923385e-05,167.08,167.08,8.15,8.15,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.75,5.75,0.0,0.0,138.97,138.97
897,2022-02-07,09-10,277.63,277.63,0.000101177426,153.38,153.38,8.29,8.29,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.06,5.06,0.0,0.0,107.68,107.68
898,2022-02-07,10-11,265.48,265.48,0.000116027409,156.19,156.19,8.2,8.2,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.87,4.87,0.0,0.0,92.99,92.99
899,2022-02-07,11-12,243.95,243.95,0.000122789848,148.39,148.39,8.1,8.1,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.55,4.55,0.0,0.0,79.69,79.69
900,2022-02-07,12-13,229.61,229.61,0.000127844184,138.4,138.4,8.48,8.48,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.34,4.34,0.0,0.0,75.17,75.17
901,2022-02-07,13-14,229.48,229.48,0.00013670333,140.58,140.58,8.58,8.58,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.33,4.33,0.0,0.0,72.77,72.77
902,2022-02-07,14-15,218.17,218.17,0.000139892686,130.43,130.43,8.76,8.76,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.16,4.16,0.0,0.0,71.59,71.59
903,2022-02-07,15-16,218.16,218.16,0.00013180798,128.71,128.71,9.18,9.18,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.16,4.16,0.0,0.0,72.88,72.88
904,2022-02-07,16-17,216.55,216.55,0.000125542678,124.82,124.82,9.15,9.15,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.14,4.14,0.0,0.0,75.21,75.21
905,2022-02-07,17-18,220.94,220.94,0.000123336315,126.13,126.13,9.27,9.27,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.21,4.21,0.0,0.0,78.1,78.1
906,2022-02-07,18-19,234.93,234.93,0.000122519333,135.68,135.68,9.07,9.07,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.42,4.42,0.0,0.0,82.52,82.52
907,2022-02-07,19-20,265.08,265.08,0.000121136816,160.83,160.83,9.35,9.35,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.88,4.88,0.0,0.0,86.79,86.79
908,2022-02-07,20-21,293.77,293.77,0.000121702711,177.97,177.97,7.91,7.91,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,5.32,5.32,0.0,0.0,99.35,99.35
909,2022-02-07,21-22,310.01,310.01,0.000130216448,196.26,196.26,7.08,7.08,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.56,5.56,0.0,0.0,97.87,97.87
910,2022-02-07,22-23,311.41,311.41,0.000138822498,199.52,199.52,5.58,5.58,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.58,5.58,0.0,0.0,97.5,97.5
911,2022-02-07,23-24,316.59,316.59,0.000127770223,195.54,195.54,6.18,6.18,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.66,5.66,0.0,0.0,105.98,105.98
912,2022-02-08,00-01,341.26,341.26,0.000114225641,183.03,183.03,5.42,5.42,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,6.03,6.03,0.0,0.0,143.55,143.55
913,2022-02-08,01-02,348.44,348.44,9.7245253e-05,177.92,177.92,5.2,5.2,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,6.14,6.14,0.0,0.0,155.94,155.94
914,2022-02-08,02-03,351.26,351.26,8.676149e-05,170.23,170.23,5.39,5.39,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.18,6.18,0.0,0.0,166.23,166.23
915,2022-02-08,03-04,361.3,361.3,8.0820759e-05,170.41,170.41,5.67,5.67,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.34,6.34,0.0,0.0,175.65,175.65
916,2022-02-08,04-05,374.74,374.74,7.7323364e-05,175.99,175.99,5.72,5.72,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.54,6.54,0.0,0.0,183.27,183.27
917,2022-02-08,05-06,375.49,375.49,7.5728702e-05,179.7,179.7,5.53,5.53,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,6.54,6.54,0.0,0.0,180.48,180.48
918,2022-02-08,06-07,375.16,375.16,7.819343e-05,179.83,179.83,5.2,5.2,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,6.53,6.53,0.0,0.0,180.38,180.38
919,2022-02-08,07-08,359.79,359.79,8.0951695e-05,177.04,177.04,4.09,4.09,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,6.3,6.3,0.0,0.0,169.14,169.14
920,2022-02-08,08-09,366.32,366.32,9.063443e-05,175.79,175.79,4.94,4.94,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,6.01,6.01,0.0,0.0,150.63,150.63
921,2022-02-08,09-10,333.8,333.8,0.000105390166,168.17,168.17,5.23,5.23,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.51,5.51,0.0,0.0,125.95,125.95
922,2022-02-08,10-11,346.56,298.51,0.000117039753,148.2,147.81,4.78,4.76,0.03,0.03,0.16,0.16,0.0,0.0,1.65,0.27,74.41,28.47,5.01,4.98,0.0,0.0,112.32,112.03
923,2022-02-08,11-12,343.11,343.11,0.000122500203,147.06,147.06,7.24,7.24,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.96,4.96,0.0,0.0,107.6,107.6
924,2022-02-08,12-13,339.81,339.81,0.000129031316,149.55,149.55,7.22,7.22,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,4.91,4.91,0.0,0.0,101.88,101.88
925,2022-02-08,13-14,347.5,347.5,0.000139755639,159.88,159.88,6.92,6.92,0.03,0.03,0.16,0.16,0.0,0.0,1.65,1.65,74.41,74.41,5.03,5.03,0.0,0.0,99.42,99.42
926,2022-02-08,14-15,309.34,357.42,0.000143296619,167.89,168.33,7.0,7.01,0.03,0.03,0.16,0.16,0.0,0.0,0.28,1.66,28.47,74.41,5.15,5.18,0.0,0.0,100.37,100.63
927,2022-02-08,15-16,308.81,308.81,0.000137133225,168.76,168.76,7.02,7.02,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.14,5.14,0.0,0.0,98.96,98.96
928,2022-02-08,16-17,310.53,310.53,0.000133268292,169.2,169.2,7.12,7.12,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.17,5.17,0.0,0.0,100.1,100.1
929,2022-02-08,17-18,315.6,315.6,0.000132948505,172.1,172.1,6.77,6.77,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,5.25,5.25,0.0,0.0,102.54,102.54
930,2022-02-08,18-19,366.81,318.7,0.000132011091,175.56,175.1,4.89,4.88,0.03,0.03,0.16,0.16,0.0,0.0,1.67,0.28,74.41,28.47,5.33,5.29,0.0,0.0,104.76,104.49
931,2022-02-08,19-20,387.36,387.36,0.000129681866,188.23,188.23,4.57,4.57,0.03,0.03,0.16,0.16,0.0,0.0,1.68,1.68,74.41,74.41,5.65,5.65,0.0,0.0,112.63,112.63
932,2022-02-08,20-21,404.17,404.17,0.000131092334,199.26,199.26,3.5,3.5,0.03,0.03,0.16,0.16,0.0,0.0,1.69,1.69,74.41,74.41,5.9,5.9,0.0,0.0,119.2,119.2
933,2022-02-08,21-22,417.74,417.74,0.000148768563,210.06,210.06,3.38,3.38,0.03,0.03,0.16,0.16,0.0,0.0,1.69,1.69,74.41,74.41,6.1,6.1,0.0,0.0,121.91,121.91
934,2022-02-08,22-23,372.06,420.61,0.000150095872,204.77,205.47,3.52,3.53,0.03,0.03,0.16,0.17,0.0,0.0,0.28,1.7,28.47,74.41,6.11,6.15,0.0,0.0,128.71,129.15
935,2022-02-08,23-24,376.46,376.46,0.00013324972,192.96,192.96,3.59,3.59,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,6.18,6.18,0.0,0.0,144.79,144.79
936,2022-02-09,00-01,494.16,494.16,9.0614033e-05,180.21,180.21,6.61,6.61,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,8.3,8.3,0.0,0.0,295.82,295.82
937,2022-02-09,01-02,502.1,502.1,7.655036e-05,164.55,164.55,6.51,6.51,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,8.43,8.43,0.0,0.0,319.37,319.37
938,2022-02-09,02-03,523.5,523.5,6.8568856e-05,160.21,160.21,6.84,6.84,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,8.76,8.76,0.0,0.0,344.46,344.46
939,2022-02-09,03-04,537.58,537.58,6.4367436e-05,160.23,160.23,6.92,6.92,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,8.97,8.97,0.0,0.0,358.23,358.23
940,2022-02-09,04-05,540.05,540.05,6.2333943e-05,160.49,160.49,6.98,6.98,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,9.01,9.01,0.0,0.0,360.35,360.35
941,2022-02-09,05-06,535.43,535.43,6.2136582e-05,163.89,163.89,6.83,6.83,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,8.94,8.94,0.0,0.0,352.55,352.55
942,2022-02-09,06-07,518.91,518.91,6.7246138e-05,162.62,162.62,6.37,6.37,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,8.68,8.68,0.0,0.0,338.01,338.01
943,2022-02-09,07-08,548.28,548.28,7.987417e-05,221.38,221.38,6.78,6.78,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,9.12,9.12,0.0,0.0,307.77,307.77
944,2022-02-09,08-09,558.56,558.56,8.7458648e-05,229.19,229.19,7.85,7.85,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,8.89,8.89,0.0,0.0,283.7,283.7
945,2022-02-09,09-10,516.38,516.38,9.5371034e-05,221.49,221.49,6.87,6.87,0.03,0.03,0.16,0.16,0.0,0.0,0.27,0.27,28.47,28.47,8.25,8.25,0.0,0.0,250.83,250.83
946,2022-02-09,10-11,493.37,444.94,0.000102938758,173.4,172.94,6.57,6.55,0.03,0.03,0.16,0.16,0.0,0.0,1.64,0.27,74.41,28.47,7.21,7.17,0.0,0.0,229.96,229.35
947,2022-02-09,11-12,465.71,465.71,0.000105875762,159.82,159.82,6.25,6.25,0.03,0.03,0.16,0.16,0.0,0.0,1.64,1.64,74.41,74.41,6.8,6.8,0.0,0.0,216.6,216.6
948,2022-02-09,12-13,463.21,463.21,0.000110427781,168.55,168.55,6.09,6.09,0.03,0.03,0.16,0.16,0.0,0.0,1.64,1.64,74.41,74.41,6.76,6.76,0.0,0.0,205.57,205.57
949,2022-02-09,13-14,453.94,453.94,0.000119120491,165.78,165.78,6.35,6.35,0.03,0.03,0.16,0.16,0.0,0.0,1.64,1.64,74.41,74.41,6.62,6.62,0.0,0.0,198.96,198.96
950,2022-02-09,14-15,397.39,445.69,0.000119969838,157.64,158.05,6.28,6.3,0.03,0.03,0.16,0.16,0.0,0.0,0.27,1.64,28.47,74.41,6.46,6.5,0.0,0.0,198.08,198.6
951,2022-02-09,15-16,389.19,389.19,0.000111736781,147.14,147.14,6.11,6.11,0.03,0.03,0.16,0.16,0.0,0.0,0.27,0.27,28.47,28.47,6.34,6.34,0.0,0.0,200.67,200.67
952,2022-02-09,16-17,381.37,381.37,0.000107583853,135.6,135.6,5.88,5.88,0.03,0.03,0.16,0.16,0.0,0.0,0.27,0.27,28.47,28.47,6.22,6.22,0.0,0.0,204.73,204.73
953,2022-02-09,17-18,380.44,380.44,0.000108667752,136.39,136.39,5.93,5.93,0.03,0.03,0.16,0.16,0.0,0.0,0.27,0.27,28.47,28.47,6.21,6.21,0.0,0.0,202.98,202.98
954,2022-02-09,18-19,447.88,399.24,0.000109436649,148.01,147.5,7.19,7.17,0.03,0.03,0.16,0.16,0.0,0.0,1.65,0.27,74.41,28.47,6.53,6.49,0.0,0.0,209.89,209.15
955,2022-02-09,19-20,477.93,477.93,0.0001098914,163.08,163.08,7.15,7.15,0.03,0.03,0.16,0.16,0.0,0.0,1.66,1.66,74.41,74.41,6.99,6.99,0.0,0.0,224.44,224.44
956,2022-02-09,20-21,546.64,546.64,0.000122606831,223.86,223.86,4.97,4.97,0.03,0.03,0.16,0.16,0.0,0.0,1.66,1.66,74.41,74.41,8.02,8.02,0.0,0.0,233.52,233.52
957,2022-02-09,21-22,551.16,551.16,0.000137473221,235.66,235.66,4.68,4.68,0.03,0.03,0.16,0.16,0.0,0.0,1.66,1.66,74.41,74.41,8.09,8.09,0.0,0.0,226.47,226.47
958,2022-02-09,22-23,474.55,523.45,0.000127861554,184.46,185.09,5.31,5.33,0.03,0.03,0.16,0.16,0.0,0.0,0.28,1.67,28.47,74.41,7.63,7.68,0.0,0.0,248.22,249.08
959,2022-02-09,23-24,470.97,470.97,0.000112081447,158.81,158.81,6.04,6.04,0.03,0.03,0.16,0.16,0.0,0.0,0.28,0.28,28.47,28.47,7.58,7.58,0.0,0.0,269.59,269.59
960,2022-02-10,00-01,303.24,303.24,8.8173944e-05,218.73,218.73,6.47,6.47,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.47,5.47,0.0,0.0,69.33,69.33
961,2022-02-10,01-02,265.52,265.52,7.5225572e-05,181.62,181.62,6.65,6.65,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.89,4.89,0.0,0.0,69.13,69.13
962,2022-02-10,02-03,277.82,277.82,6.6037614e-05,187.65,187.65,6.8,6.8,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.08,5.08,0.0,0.0,75.05,75.05
963,2022-02-10,03-04,264.04,264.04,6.1973705e-05,177.96,177.96,6.85,6.85,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.89,4.89,0.0,0.0,71.11,71.11
964,2022-02-10,04-05,233.64,233.64,5.9041703e-05,148.68,148.68,6.79,6.79,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.43,4.43,0.0,0.0,70.5,70.5
965,2022-02-10,05-06,265.07,265.07,5.8178627e-05,178.11,178.11,6.94,6.94,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.91,4.91,0.0,0.0,71.87,71.87
966,2022-02-10,06-07,303.29,303.29,5.9322904e-05,211.21,211.21,7.7,7.7,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.48,5.48,0.0,0.0,75.67,75.67
967,2022-02-10,07-08,286.47,286.47,6.3309621e-05,202.21,202.21,7.44,7.44,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.22,5.22,0.0,0.0,68.37,68.37
968,2022-02-10,08-09,263.09,263.09,6.8549374e-05,181.22,181.22,7.13,7.13,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,4.86,4.86,0.0,0.0,66.64,66.64
969,2022-02-10,09-10,226.94,226.94,8.567703e-05,156.22,156.22,11.3,11.3,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.31,4.31,0.0,0.0,51.88,51.88
970,2022-02-10,10-11,174.71,174.71,0.000103254399,115.7,115.7,13.91,13.91,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.52,3.52,0.0,0.0,38.36,38.36
971,2022-02-10,11-12,156.77,156.77,0.0001109762,107.02,107.02,12.35,12.35,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.25,3.25,0.0,0.0,30.92,30.92
972,2022-02-10,12-13,165.39,165.39,0.00011313077,115.22,115.22,12.25,12.25,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.38,3.38,0.0,0.0,31.32,31.32
973,2022-02-10,13-14,165.46,165.46,0.000117975475,114.21,114.21,12.04,12.04,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.38,3.38,0.0,0.0,32.61,32.61
974,2022-02-10,14-15,150.0,150.0,0.000117196397,101.82,101.82,12.46,12.46,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.15,3.15,0.0,0.0,29.34,29.34
975,2022-02-10,15-16,164.86,164.86,0.000103374106,111.45,111.45,12.47,12.47,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.38,3.38,0.0,0.0,34.33,34.33
976,2022-02-10,16-17,167.15,167.15,9.4010791e-05,116.06,116.06,12.57,12.57,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.41,3.41,0.0,0.0,31.87,31.87
977,2022-02-10,17-18,175.26,175.26,9.0860393e-05,121.87,121.87,12.58,12.58,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,3.53,3.53,0.0,0.0,34.05,34.05
978,2022-02-10,18-19,232.29,232.29,9.2225419e-05,174.13,174.13,10.62,10.62,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.39,4.39,0.0,0.0,39.92,39.92
979,2022-02-10,19-20,264.78,264.78,0.00010294474,207.4,207.4,7.09,7.09,0.03,0.03,0.16,0.16,0.0,0.0,0.0,0.0,3.03,3.03,4.88,4.88,0.0,0.0,42.18,42.18
980,2022-02-10,20-21,319.74,319.74,0.00012867686,258.78,258.78,8.38,8.38,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.71,5.71,0.0,0.0,43.63,43.63
981,2022-02-10,21-22,340.02,340.02,0.000135488438,274.0,274.0,8.69,8.69,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,6.01,6.01,0.0,0.0,48.08,48.08
982,2022-02-10,22-23,278.44,278.44,0.000122273075,213.54,213.54,6.32,6.32,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.09,5.09,0.0,0.0,50.27,50.27
983,2022-02-10,23-24,281.53,281.53,0.000104500126,207.04,207.04,6.05,6.05,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,5.14,5.14,0.0,0.0,60.06,60.06
984,2022-02-11,00-01,167.28,167.28,9.5875657e-05,130.54,130.54,8.74,8.74,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.45,3.45,0.0,0.0,21.33,21.33
985,2022-02-11,01-02,166.09,166.09,7.8397023e-05,127.82,127.82,9.08,9.08,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.43,3.43,0.0,0.0,22.52,22.52
986,2022-02-11,02-03,161.52,161.52,6.9211305e-05,122.66,122.66,9.55,9.55,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.37,3.37,0.0,0.0,22.7,22.7
987,2022-02-11,03-04,161.69,161.69,6.5053456e-05,122.93,122.93,10.86,10.86,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.37,3.37,0.0,0.0,21.29,21.29
988,2022-02-11,04-05,161.26,161.26,6.3715478e-05,122.97,122.97,10.81,10.81,0.03,0.03,0.17,0.17,0.0,0.0,0.0,0.0,3.03,3.03,3.37,3.37,0.0,0.0,20.88,20.88
